# DeltaF, Fb, t0, u0, tE, rho, Pb, mu_b, sig_b
0.748944 0.228107 7884.14 0.285973 33.2571 0.0475773 0.527571 0.210437 0.101168
0.765203 0.225237 7884.14 0.272501 33.8824 0.0223008 0.535874 0.211868 0.101695
0.0825967 0.232961 7249.8 0.0811564 129.045 0.000866933 0.662302 0.559634 0.238679
0.0966593 0.190125 7355.3 1.37041 173.316 0.00440044 0.839463 0.770858 0.787571
0.220223 0.179112 7536.62 1.25651 51.3293 0.00574877 0.733025 0.434665 0.664629
0.441014 0.267891 7872.31 1.25598 78.0043 0.000559778 0.263194 0.229598 0.0991553
0.0834245 0.181412 7158.53 0.80894 207.588 0.0027299 0.72781 0.398088 0.209286
0.637803 0.240633 7881.47 1.05672 16.2712 0.00154933 0.36572 0.217099 0.0910269
0.708975 0.202164 7873.7 1.33317 21.2879 0.00102373 0.330849 0.216181 0.0752176
0.118363 0.166986 7227.73 1.43098 202.403 0.00879977 0.848399 0.44158 0.240483
0.694184 0.210084 7884.04 0.127438 70.9291 0.00488335 0.529737 0.242687 0.0826689
0.867314 0.224964 7883.56 0.153818 45.0864 0.0144162 0.600129 0.251546 0.112862
0.756656 0.231443 7884.11 0.234795 36.8029 0.0353399 0.51945 0.208205 0.100098
0.891158 0.219639 7856.97 1.36766 27.9892 0.00631651 0.385135 0.233227 0.0809638
0.766369 0.230011 7884.24 0.258793 35.1569 0.00210204 0.509755 0.210117 0.0993071
0.680416 0.226397 7882.72 0.400179 28.9483 0.00423778 0.463554 0.209717 0.101798
0.712245 0.232177 7884.09 0.378796 28.6642 0.00400657 0.51473 0.209064 0.10079
0.745758 0.22938 7884.09 0.283595 33.2672 0.0101173 0.510329 0.210356 0.10165
0.748942 0.226356 7884.17 0.288074 33.0005 0.0498394 0.531484 0.210973 0.10137
0.701653 0.228871 7883.77 0.393392 29.3975 0.0178883 0.512845 0.209732 0.0990385
0.733599 0.22943 7884.05 0.282879 33.78 0.0473745 0.515691 0.210064 0.100676
0.742162 0.229829 7884.19 0.324762 30.163 0.00540948 0.528069 0.210224 0.102089
0.745201 0.224424 7884.22 0.282368 34.0356 0.0480868 0.523866 0.212477 0.103283
0.42103 0.210387 7899.32 0.373703 22.9578 0.00740512 0.919784 0.406797 0.299679
0.20876 0.218432 7911.84 0.00751425 297.198 0.0150812 0.874235 0.173055 0.268822
0.228844 0.075603 8021.68 0.544817 70.3069 0.00058719 0.346009 0.295575 0.127114
0.745211 0.227473 7884.25 0.335864 28.8632 0.00725732 0.531489 0.210921 0.107101
0.0905971 0.161497 7094.19 1.49558 321.274 0.00105376 0.859055 0.495062 0.312999
0.730429 0.228486 7884.04 0.32085 31.5916 0.0544741 0.511291 0.211042 0.102007
0.0252022 0.227946 7074.17 0.245245 104.274 0.00700239 0.815094 0.411985 0.220784
0.741932 0.225826 7884.02 0.303237 31.9687 0.0506099 0.512441 0.212641 0.102714
0.588026 0.254996 7883.55 0.0304487 261.056 0.00721475 0.369481 0.246548 0.104914
0.7503 0.228455 7884.12 0.271117 34.119 0.0191125 0.520388 0.209597 0.101746
0.727589 0.173576 7886.43 0.0839611 136.632 0.019519 0.33613 0.239145 0.107246
0.754179 0.228746 7884.19 0.264746 34.2561 0.0171318 0.521079 0.210838 0.100677
0.803237 0.245685 7884.27 0.119764 54.5624 0.0160543 0.397582 0.209811 0.092952
0.932838 0.169354 7884.21 0.0327297 167.32 0.0151382 0.483524 0.218246 0.113267
0.748795 0.228794 7884.3 0.283678 33.1302 0.0109094 0.51608 0.210826 0.102676
0.748292 0.228549 7884.22 0.29535 32.386 0.0519238 0.542895 0.208605 0.100657
0.754412 0.227567 7884.29 0.277151 33.6655 0.042618 0.522781 0.209384 0.101686
0.752627 0.227451 7884.07 0.276064 33.847 0.0284114 0.53326 0.211304 0.102229
0.762795 0.227811 7884.54 0.238823 35.3409 0.0025056 0.487511 0.204598 0.0962778
0.871262 0.18915 7885.52 0.135737 66.8761 0.0121065 0.829351 0.222433 0.125615
0.0188168 0.765794 7112.83 0.897605 10.81 0.0028458 0.112678 0.219495 0.0811662
0.759496 0.227351 7884.27 0.278646 33.0352 0.0483021 0.537365 0.209402 0.1016
0.750611 0.228645 7884.2 0.28827 32.83 0.0500556 0.528682 0.209596 0.101808
0.749326 0.226225 7884.19 0.280307 33.9581 0.0465771 0.527212 0.211336 0.102323
0.0889515 0.171045 7202.34 1.08835 164.995 0.0209006 0.923979 0.554852 0.245108
0.716257 0.223146 7883.91 0.454636 25.927 0.0373082 0.519866 0.213865 0.102443
0.733291 0.228704 7884.02 0.31834 31.312 0.0535747 0.517122 0.210316 0.100202
0.754664 0.210123 7381.1 0.435666 17.3716 0.037094 0.770539 0.192265 0.292716
0.844503 0.233091 7884.08 0.0566824 107.247 0.0100872 0.454037 0.177418 0.0975991
0.847666 0.20184 7883.46 0.0967004 57.5849 0.000228215 0.961145 0.298293 0.134255
0.0128662 0.206298 7172.13 1.11074 75.4566 0.0125907 0.943954 0.629712 0.362497
0.724082 0.218202 7884.76 0.518045 24.1381 0.000466263 0.552695 0.197742 0.10094
0.855492 0.207602 7884.13 0.0446467 179.738 0.0246793 0.46945 0.203558 0.118514
0.741384 0.229804 7884.17 0.292879 32.7901 0.0506205 0.529641 0.208421 0.100471
0.629168 0.25493 7883.68 0.227567 47.553 0.00985497 0.439244 0.186977 0.0855994
0.176397 0.220058 7699.69 0.932336 19.164 0.0108493 0.965913 0.525532 0.163832
0.751072 0.226356 7884.24 0.302783 31.7987 0.0507117 0.531458 0.2117 0.101895
0.740213 0.227661 7884.17 0.30251 32.4098 0.00131826 0.518587 0.21162 0.103794
0.0983178 0.184592 7087.04 1.07822 292.849 0.0103953 0.884337 0.371207 0.164949
0.733141 0.229771 7881.29 1.00886 15.5407 0.0127316 0.603364 0.235828 0.0881482
0.780528 0.226907 7884.49 0.209813 35.2744 0.00353053 0.615492 0.168384 0.111026
0.743635 0.228962 7884.08 0.309055 31.6371 0.05256 0.520388 0.210701 0.10117
0.712867 0.22937 7883.66 0.373006 28.9785 0.00190298 0.485341 0.224812 0.103266
0.296159 0.470435 7925.78 1.47126 109.176 0.021504 0.0310611 0.248969 0.0858366
0.736973 0.229197 7883.92 0.305432 32.1041 0.0515602 0.52575 0.207887 0.100407
0.430858 0.198593 7166.93 1.04928 3.24955 0.00163774 0.828593 0.481782 0.229515
0.74644 0.229388 7884.16 0.303686 31.6842 0.0532461 0.535043 0.20897 0.101548
0.929849 0.156365 7861.17 0.865113 41.078 0.0051788 0.222531 0.22597 0.111991
0.0129436 0.15621 7191.82 1.06951 113.547 0.0107444 0.894873 0.726842 0.207146
0.740917 0.229118 7884.1 0.300818 32.2826 0.0522835 0.526446 0.208133 0.101284
0.838458 0.234741 7986.27 0.00373331 34.7956 0.00128558 0.690899 0.425087 0.490805
0.957424 0.594736 7341.86 1.1263 263.278 0.0176027 0.0179884 0.237111 0.110566
0.200697 0.734881 7807.06 0.184031 184.131 0.00505065 0.099482 0.254526 0.119651
0.659395 0.232384 7884.35 1.03412 15.0189 0.0372982 0.596255 0.198981 0.121367
0.0720316 0.183679 7493.36 0.431157 355.492 0.0303381 0.701017 0.324288 0.180506
0.734354 0.22988 7884.02 0.301487 32.6437 0.000202018 0.535632 0.208592 0.100769
0.627761 0.211619 7880.08 1.01676 22.1048 0.0196242 0.468076 0.188742 0.119278
0.722476 0.228056 7884.15 0.324248 32.9138 0.00103365 0.484691 0.212783 0.10128
0.79025 0.230241 7884.41 0.165204 49.7889 0.00128824 0.496014 0.198864 0.101102
0.748648 0.229819 7884.21 0.269076 34.3114 0.0128929 0.502308 0.210155 0.101656
0.748644 0.230182 7884.06 0.287395 32.856 0.00517938 0.526405 0.206007 0.0991991
0.740976 0.228241 7884.17 0.294709 33.2071 0.0427814 0.523559 0.209649 0.101194
0.761188 0.225666 7884.14 0.285711 32.8284 0.00215042 0.596563 0.208564 0.103524
0.887387 0.584236 7184.77 0.464862 289.623 0.0062451 0.60692 0.0292789 0.361313
0.161605 0.214906 8028.42 1.29629 25.5091 0.0105646 0.681249 0.673202 0.166319
0.927984 0.224449 7885.03 0.112903 55.4255 0.00702832 0.48485 0.207446 0.105581
0.802418 0.252941 7885.08 0.344142 23.0936 0.00227914 0.499956 0.181037 0.141447
0.663979 0.23771 7884.08 0.41964 27.9083 0.00840743 0.597976 0.186534 0.0930455
0.579221 0.217192 7880.3 0.152849 106.472 0.00258235 0.331394 0.217635 0.0970381
0.741315 0.227187 7884.09 0.268087 35.7315 0.0415331 0.508982 0.212567 0.101067
0.772869 0.210084 7883.46 0.0987999 80.7245 0.000639254 0.438385 0.225988 0.101851
0.767671 0.224509 7884.29 0.367741 27.3267 0.0305765 0.628953 0.221991 0.112011
0.757686 0.226979 7884.67 0.367828 27.3771 0.0123094 0.529474 0.209555 0.100964
0.816541 0.262166 7884.67 0.160114 39.5644 0.00874307 0.543216 0.166288 0.0762925
0.766888 0.248866 7883.7 0.188337 42.1149 0.0150397 0.49433 0.199823 0.0885001
0.810542 0.265093 7883.14 0.104661 62.5146 0.0439663 0.257615 0.221575 0.0981791
0.922604 0.213836 7883.09 0.138143 46.4375 0.0022888 0.255865 0.260906 0.0907812
0.862094 0.22276 7884.14 0.171863 42.3479 0.00150373 0.64865 0.202047 0.0952308
0.608713 0.209593 7886.01 0.365714 40.5092 0.017263 0.474293 0.167662 0.116179
0.753969 0.228949 7884.1 0.261519 34.7473 0.0442064 0.519325 0.20916 0.100889
0.010591 0.221166 7237.11 1.36418 98.8718 0.00241512 0.756676 0.344623 0.215577
0.452986 0.244251 7892.84 0.147484 46.9858 0.00546585 0.845396 0.226102 0.366925
0.92037 0.233302 7894.89 1.05452 7.76443 0.00676473 0.704077 0.386329 0.331471
0.80487 0.242571 7885.01 0.126607 54.4261 0.0372824 0.47882 0.190682 0.0868566
0.765562 0.228711 7884.17 0.258658 34.1227 0.00756219 0.52105 0.209251 0.101278
0.835653 0.231736 7884.37 0.132479 48.4192 0.00804977 0.525686 0.208924 0.101489
0.755194 0.228695 7884.1 0.285047 31.9578 0.00132823 0.53711 0.210747 0.100944
0.74918 0.223982 7883.98 0.30416 31.9146 0.000492223 0.534671 0.216275 0.102839
0.7553 0.225717 7884.33 0.284025 32.3758 0.0345291 0.561133 0.213421 0.103239
0.756169 0.233513 7885.6 0.315683 28.5786 0.0042449 0.652699 0.197619 0.104352
0.739193 0.230327 7884.04 0.288478 32.6451 0.0429163 0.520714 0.208305 0.102149
0.733062 0.228128 7884.07 0.310422 32.0811 0.0492428 0.530007 0.210437 0.102218
0.742441 0.228543 7884.12 0.311937 31.3969 0.0548025 0.518358 0.211178 0.100874
0.7158 0.25122 7883.92 0.362385 28.3269 0.00130331 0.515025 0.188454 0.0836189
0.822966 0.237815 7885.67 0.318622 23.183 0.0108428 0.555244 0.199123 0.0957221
0.386553 0.192243 7352.39 0.224302 72.9329 0.000546529 0.753514 0.557127 0.283113
0.723232 0.233478 7883.96 0.301379 33.0772 0.00575316 0.497506 0.209451 0.0973048
0.743086 0.227978 7884.21 0.291065 33.1309 0.049352 0.51225 0.211923 0.102491
0.747449 0.223546 7884.15 0.272298 34.8235 0.0125063 0.529495 0.212028 0.103421
0.0337015 0.2149 7927.08 0.501382 158.415 6.70948e-05 0.763208 0.946302 0.555743
0.743211 0.230661 7884.25 0.302459 31.9563 0.0275301 0.528219 0.2072 0.101454
0.769222 0.247991 7885.36 0.411952 21.4728 0.00721583 0.438664 0.220321 0.0956275
0.117242 0.203892 7269.87 0.790521 125.864 0.00386589 0.850345 0.460268 0.643866
0.742236 0.229522 7884.22 0.302712 31.9735 0.0535786 0.521334 0.209763 0.101244
0.744973 0.228636 7884.12 0.302177 32.2468 0.0520428 0.520152 0.21106 0.100485
0.745068 0.228104 7884.2 0.300658 32.4003 0.052752 0.526249 0.212841 0.102385
0.966414 0.217093 7885.28 0.12821 46.6572 0.0240977 0.64453 0.185168 0.0949335
0.745623 0.229674 7884.09 0.266456 35.1358 0.0406108 0.525948 0.209757 0.100819
0.0876351 0.200375 7204.68 1.18782 197.682 0.00633199 0.734195 0.463944 0.270227
0.956322 0.261441 7629.56 0.0275253 19.9235 0.00950479 0.765374 0.394413 0.375447
0.798555 0.249473 7883.69 0.213326 34.3124 0.00487123 0.601442 0.17452 0.0767387
0.822978 0.80693 7479 0.435046 35.2155 0.00517204 0.480569 0.167715 0.129262
0.742193 0.231193 7884.1 0.309041 31.5924 0.00350337 0.494982 0.208857 0.0998199
0.782529 0.129272 7872.5 1.09196 28.698 0.00662078 0.323587 0.214582 0.0833069
0.382284 0.668363 7436.34 0.939373 355.111 0.0127639 0.251247 0.807573 0.224479
0.654152 0.230099 7882.13 0.461983 27.7384 0.0180215 0.491216 0.223006 0.0926144
0.715461 0.239011 7884.24 0.420959 24.2932 0.0093656 0.508154 0.201246 0.095721
0.742348 0.228739 7884.21 0.311828 31.3226 0.0556107 0.522928 0.209942 0.100598
0.554359 0.233759 7878.2 1.09895 23.986 0.00647839 0.258299 0.235274 0.0988254
0.662345 0.241125 7880.77 1.49031 14.0831 0.00485054 0.539668 0.200749 0.0914141
0.581164 0.303295 7873.16 0.351631 51.8361 0.00378327 0.329123 0.241595 0.0947671
0.698657 0.21818 7883.59 0.495697 25.3018 0.00138719 0.37943 0.22512 0.0921523
0.730302 0.230491 7884.09 0.322299 31.1133 0.0279507 0.533279 0.209187 0.102899
0.682972 0.226754 7882.94 1.27462 14.1847 0.00446231 0.459516 0.21357 0.0915378
0.0679733 0.193968 7138.65 1.10928 112.111 0.0112323 0.873671 0.61197 0.545705
0.719681 0.226859 7884.16 0.379134 28.1194 0.000917529 0.501344 0.21746 0.104507
0.612673 0.252749 7882.5 1.36115 13.6438 0.00456259 0.44132 0.214743 0.0838069
0.696349 0.226317 7884.37 0.552681 22.7026 0.0137985 0.498595 0.218542 0.0995882
0.71487 0.227512 7884.27 0.396431 28.7065 0.0089584 0.518738 0.211077 0.0994878
0.808465 0.240208 7884.59 0.513887 20.5114 0.00174552 0.458877 0.199976 0.102814
0.605983 0.237255 7873.49 0.475036 49.6748 0.0116598 0.563929 0.153384 0.0991063
0.123869 0.20716 7110.4 0.0186789 298.399 0.000131248 0.741182 0.271523 0.260853
0.783996 0.23082 7549.46 0.0154658 253.12 0.00897707 0.898919 0.61669 0.126695
0.651592 0.230864 7884.15 0.711529 21.3648 0.00328408 0.543531 0.228199 0.113412
0.722915 0.229438 7883.93 0.304835 33.0738 0.00612892 0.506339 0.20857 0.100094
0.732355 0.225344 7884.12 0.318383 32.2847 0.00608659 0.520331 0.21044 0.101423
0.748849 0.228776 7884.15 0.275434 33.7234 0.0446662 0.524161 0.21026 0.102111
0.867664 0.213123 7886.18 0.786769 11.0005 0.00603714 0.540301 0.249115 0.0968177
0.612483 0.226345 7886.08 1.42745 12.8212 0.000666802 0.372961 0.207757 0.100852
0.751466 0.230398 7884.18 0.270887 34.1313 0.0435071 0.527384 0.207114 0.100299
0.102489 0.175482 7157.17 0.952203 334.337 0.00881584 0.938911 0.541128 0.175137
0.751 0.228876 7884.19 0.271368 34.0193 0.0448041 0.523325 0.210812 0.101496
0.75911 0.231434 7884.1 0.367729 27.0134 0.00105279 0.528913 0.20537 0.101507
0.737539 0.22858 7884.11 0.311867 31.7432 0.0553446 0.515184 0.209995 0.102701
0.753996 0.23069 7883.99 0.261932 34.75 0.0428118 0.535068 0.209758 0.101715
0.74503 0.225405 7884.06 0.322798 30.767 0.0206336 0.525736 0.217956 0.102911
0.734921 0.22615 7884.05 0.333918 30.7486 0.0272347 0.536699 0.211504 0.099698
0.109781 0.122178 7215.08 1.44549 77.7555 0.0358397 0.302115 0.367302 0.20248
0.743119 0.22738 7884.15 0.299672 32.4361 0.0519502 0.524691 0.212205 0.101401
0.126519 0.169667 7243.33 0.512256 214.039 0.00749404 0.829945 0.426517 0.227151
0.240749 0.0822585 7278.3 0.379449 284.099 0.000977643 0.454343 0.337369 0.272812
0.735113 0.226611 7884.07 0.331307 30.8555 0.0560069 0.524805 0.213124 0.102202
0.362598 0.225824 7893.82 0.521761 13.7244 0.00315637 0.773163 0.514228 0.281454
0.250873 0.201844 7903.87 0.152774 33.6744 0.0243262 0.7337 0.151297 0.363624
0.756223 0.227757 7884.23 0.26486 34.2837 0.0181105 0.52433 0.21037 0.101102
0.768858 0.227681 7884.34 0.261862 33.8802 0.0139903 0.535311 0.210002 0.103486
0.756479 0.228563 7884.04 0.266392 34.222 0.0012594 0.525863 0.207727 0.101021
0.746721 0.229003 7884.15 0.291763 32.664 0.0475989 0.529152 0.208364 0.10147
0.734489 0.230816 7884.01 0.304808 32.2047 0.00353924 0.528621 0.208576 0.100971
0.178301 0.165827 7102.88 1.0015 332.146 0.0270786 0.786639 0.236114 0.248868
0.774299 0.228172 7884.18 0.353585 27.4831 0.000598261 0.575876 0.21322 0.0994743
0.0164486 0.191127 7238.66 1.14527 239.527 0.00618847 0.98433 0.886995 0.111382
0.988471 0.216068 7886.27 0.0575038 84.9746 0.0356527 0.703962 0.214527 0.143525
0.173927 0.792334 7750.94 1.08244 115.121 0.00357333 0.0276501 0.241261 0.103641
0.157755 0.24756 7880.22 0.845272 117.199 0.00294374 0.772085 0.660426 0.2998
0.707665 0.2301 7883.66 0.258895 37.628 0.00658245 0.502213 0.21158 0.100881
0.79489 0.295695 7886.01 0.0793664 47.1592 0.00954743 0.668977 0.178501 0.0893817
0.589486 0.289566 7873.69 0.740587 43.7057 0.0405716 0.231732 0.210028 0.0707526
0.483683 0.198426 7161.48 0.00999427 49.6924 0.00672028 0.828485 0.114884 0.490695
0.756352 0.229006 7884.19 0.273347 33.7888 0.0462817 0.521974 0.209885 0.10122
0.753809 0.228762 7884.17 0.280825 33.3443 0.0482747 0.519434 0.210965 0.102128
0.750087 0.229102 7884.16 0.28323 32.9911 0.0483493 0.515938 0.211282 0.101686
0.745192 0.228113 7884.08 0.287468 33.4358 0.0457673 0.543281 0.20951 0.100824
0.751485 0.23205 7884.2 0.300811 31.2653 0.0151505 0.518506 0.209722 0.0983408
0.0151229 0.230031 7097.55 1.10512 231.414 0.0282833 0.768928 0.396363 0.21241
0.737245 0.229443 7884.19 0.271063 35.2839 0.00627377 0.511575 0.209406 0.101269
0.741942 0.228347 7883.97 0.290076 33.2454 0.0475179 0.513913 0.211704 0.102029
0.640889 0.198888 7883.43 0.183465 72.9929 0.0229583 0.636101 0.2049 0.113682
0.752515 0.22977 7884.15 0.282573 33.0002 0.0459267 0.510586 0.210621 0.101488
0.750591 0.229275 7884.18 0.281726 33.0986 0.0454671 0.526286 0.209905 0.101656
0.749175 0.231333 7884.18 0.279937 33.2782 0.0484198 0.515553 0.209936 0.0995754
0.742894 0.232615 7884.07 0.293557 32.4141 0.00032884 0.517132 0.207384 0.0998204
0.0767481 0.198264 7090.7 1.17992 26.4803 0.012383 0.830247 0.574482 0.229819
0.741363 0.227435 7884.26 0.206262 41.5455 0.0408448 0.52266 0.211324 0.102936
0.216538 0.197493 7904.51 0.209401 57.8851 0.018452 0.919899 0.709402 0.147449
0.751335 0.229221 7884.13 0.290728 32.6283 0.0494457 0.516426 0.210457 0.100646
0.760728 0.226433 7884.24 0.269634 33.9267 0.000902676 0.522596 0.208842 0.102035
0.841352 0.240575 7884.1 0.144846 42.0552 0.0225927 0.602018 0.208783 0.130462
0.703918 0.23355 7883.78 0.248418 38.0341 0.00795913 0.4588 0.210352 0.0973671
0.741735 0.225081 7884.33 0.307767 32.8962 0.00474763 0.521613 0.216274 0.106167
0.701445 0.235647 7884.31 0.352886 30.2741 0.0373784 0.474581 0.207174 0.102928
0.742435 0.229704 7884.22 0.271566 34.5638 0.0434841 0.516908 0.206634 0.0999186
0.739138 0.229356 7884 0.235011 38.7832 0.0163739 0.495059 0.210121 0.097499
0.722899 0.271755 7881.96 0.141559 73.0897 0.00712698 0.292753 0.185821 0.0941125
0.755081 0.228619 7884.26 0.272972 33.7476 0.0472207 0.519704 0.208999 0.101571
0.656952 0.210234 7883.06 0.130335 71.7285 0.000249514 0.436017 0.223805 0.0832769
0.767257 0.226333 7884.48 0.16566 52.4718 0.0543427 0.513731 0.211133 0.107892
0.753039 0.219106 7883.75 0.174848 50.9305 0.0323796 0.477907 0.215627 0.104348
0.49294 0.157919 7345.15 0.209748 223.217 0.0207332 0.605796 0.569716 0.569827
0.575827 0.256101 7873.98 0.55573 37.5743 0.0102609 0.385871 0.227296 0.0846515
0.0450282 0.212124 7126.33 0.77997 231.464 0.00745495 0.86991 0.320481 0.3179
0.717099 0.240988 7883.94 0.284814 35.8873 0.00925896 0.50201 0.211366 0.0941017
0.74416 0.2307 7884.15 0.257067 35.4996 0.0428483 0.527929 0.20611 0.0994875
0.75204 0.22804 7884.1 0.248319 36.5848 0.0177418 0.525548 0.209822 0.10054
0.722837 0.227573 7883.71 0.345648 30.1903 0.0184568 0.56067 0.20743 0.108053
0.768493 0.224143 7884.18 0.243732 36.364 0.0294212 0.525833 0.212327 0.101519
0.751445 0.227176 7884.09 0.270938 34.5523 0.0459065 0.517756 0.211187 0.101511
0.731058 0.222821 7884.46 0.472508 22.6571 0.0243442 0.512477 0.21532 0.105916
0.75652 0.224865 7884.57 0.215246 40.2329 0.0136927 0.519904 0.210412 0.10226
0.767307 0.227859 7883.8 0.238988 36.9549 0.00788046 0.569839 0.205785 0.102512
0.773391 0.226671 7884.16 0.281029 32.8504 0.0484637 0.524977 0.215746 0.100682
0.69855 0.18322 7882.39 1.39353 16.071 0.0032815 0.485867 0.18785 0.122348
0.758235 0.234594 7884.88 0.272286 31.9011 0.0131784 0.473804 0.209005 0.0972623
0.75363 0.228281 7884.2 0.270474 34.0996 0.0456923 0.51774 0.210199 0.101875
0.73148 0.227635 7884.01 0.33552 30.5066 0.00860673 0.533164 0.211011 0.101436
0.755201 0.227367 7884.23 0.273306 33.9961 0.0460449 0.525627 0.210815 0.101603
0.65644 0.227116 7881.04 0.273986 44.5221 0.00211467 0.625259 0.179447 0.0844828
0.753163 0.227987 7884.15 0.27123 34.1603 0.0442514 0.518827 0.210593 0.101358
0.747257 0.228455 7884.18 0.270642 34.3944 0.0440703 0.524112 0.209542 0.101919
0.386166 0.329621 7882.05 0.931136 13.9072 0.0256814 0.200524 0.221555 0.0863427
0.719198 0.268613 7884.29 0.0558502 115.537 0.0341953 0.467906 0.170635 0.0755981
0.794223 0.0559736 7252.58 1.2369 58.1932 0.0209458 0.0874685 0.231462 0.136798
0.720169 0.227969 7884.27 0.359056 29.9279 0.00965498 0.501482 0.201506 0.104771
0.972202 0.270973 7682.24 0.970197 191.845 0.0166631 0.090217 0.222393 0.0939083
0.0362414 0.241449 7563.65 0.823146 232.935 0.0346104 0.0559915 0.212858 0.166719
0.0511231 0.251956 7997.8 1.20846 8.45535 0.0285894 0.693185 0.50205 0.725333
0.686654 0.183936 7882.97 0.204636 55.7339 0.00380924 0.601954 0.222991 0.100254
0.175507 0.175163 7142.69 0.0722538 106.549 0.0103485 0.139954 0.153317 0.389731
0.37277 0.230158 7892.1 1.45924 9.90562 0.00123222 0.660343 0.725158 0.968301
0.749809 0.228507 7884.2 0.263223 34.8479 0.00110235 0.539594 0.207835 0.101448
0.102585 0.135934 7354.92 0.869024 282.404 0.00708394 0.945288 0.460871 0.156926
0.692761 0.240711 7885.09 0.856889 17.9688 0.0203722 0.600193 0.202703 0.0925663
0.685644 0.243871 7883.81 0.328957 32.0992 0.0479319 0.512089 0.200097 0.0928229
0.12745 0.234589 7662.73 0.234389 90.0829 0.0141349 0.769906 0.807071 0.220543
0.385306 0.292412 7454.56 0.208399 67.1976 0.00230182 0.141536 0.453734 0.200775
0.81357 0.250495 7884.28 0.228619 33.886 0.025275 0.425175 0.215082 0.102272
0.73206 0.244251 7884.11 0.292552 30.2091 4.63141e-05 0.571808 0.190414 0.0876582
0.664326 0.24951 7882.35 0.910082 17.9528 0.000835667 0.469211 0.197415 0.0955102
0.343155 0.622487 8027.63 0.235311 46.8564 0.00521041 0.339199 0.116658 0.0974122
0.706465 0.207847 7884.33 0.77089 19.0108 0.0144736 0.497553 0.228784 0.104619
0.635625 0.25798 7866.48 1.22846 25.1809 0.00950629 0.271538 0.239229 0.0691872
0.753844 0.23948 7884.45 0.220375 38.6782 0.00077818 0.566728 0.195922 0.0896854
