# DeltaF, Fb, t0, u0, tE, rho
0.973835 0.213362 7886.23 1.47362 6.47738 0.0265898
0.945517 0.217066 7886.2 1.26219 7.51243 0.0204892
0.92494 0.205229 7886.75 1.25864 8.77598 0.000270865
0.371905 0.219606 7905.62 0.897463 19.7213 0.00303052
0.370445 0.203429 7894.74 0.847289 22.0818 0.00552539
0.97274 0.21396 7886.21 1.4497 6.48562 0.00171075
0.984616 0.214742 7886.09 1.39252 6.69547 0.00192209
0.937277 0.208177 7886.47 0.91539 9.37019 0.00876112
0.946367 0.214664 7885.93 1.27489 7.10262 0.0267871
0.987492 0.217437 7886.17 1.04004 8.12736 0.000310505
0.91491 0.215605 7886 1.26996 6.94068 0.0214952
0.583608 0.167326 7891.84 0.475987 20.818 0.00278217
0.975564 0.274449 7880.11 0.61728 1.86208 0.0113094
0.71784 0.222621 7311.82 0.0361183 88.8443 0.0315734
0.98814 0.215509 7886.01 1.49997 6.23428 0.00799861
0.862987 0.219064 7886.09 1.04482 8.62651 0.0080843
0.652549 0.211427 7894.77 1.12944 15.8214 0.00358751
0.916618 0.155343 7885.89 0.870156 9.05428 0.0065931
0.920521 0.217365 7885.65 1.30088 7.01839 0.0119286
0.0404786 0.819527 7231.11 0.0030717 352.89 0.0166458
0.97458 0.221914 7887.19 0.504088 14.6924 0.00299802
0.282925 0.188983 7882.82 0.771148 36 0.00519564
0.665828 0.226627 7885.55 1.40075 9.61241 0.000426001
0.0576275 0.221011 7703.62 0.618505 247.331 0.0255011
0.943443 0.217656 7885.32 1.2372 6.27988 0.00949194
0.153261 0.241873 7429.42 1.23899 8.67473 0.00691852
0.834845 0.209687 7886.76 0.901985 9.78633 0.00233171
0.749068 0.0810681 7215.24 1.17752 39.8134 0.00330104
0.979994 0.215715 7886.02 1.46102 6.3986 0.00659237
0.998214 0.216012 7885.98 1.4844 6.21962 0.00299274
0.950254 0.216444 7885.93 1.11012 8.11706 0.0180583
0.827672 0.205816 7885.11 0.286657 20.4325 0.00301747
0.989094 0.215546 7886.02 1.45926 6.33718 0.00280944
0.991812 0.216514 7885.92 1.47077 6.29569 0.00793782
0.181099 0.237377 7378.93 0.926366 11.7487 0.00115083
0.991074 0.215968 7885.99 1.46928 6.32104 0.00386432
0.975795 0.215687 7886.06 1.44504 6.44374 0.0167816
0.986073 0.217245 7885.96 1.47353 6.22939 0.00990727
0.9697 0.216331 7886.04 1.46713 6.43969 0.0226439
0.970368 0.215954 7886.03 1.46825 6.45075 0.0037582
0.983886 0.215986 7885.96 1.49255 6.25294 0.0140992
0.982509 0.215157 7885.97 1.49862 6.2671 0.0276943
0.762722 0.196137 7888.44 0.225321 25.3039 0.0188494
0.971865 0.214989 7885.99 1.48251 6.33864 0.0190316
0.995885 0.215623 7885.97 1.4949 6.19825 0.00111164
0.995503 0.215367 7885.85 1.47192 6.2701 0.021256
0.98737 0.215446 7886.01 1.48754 6.25958 0.00863985
0.988226 0.215589 7886.01 1.49976 6.22638 0.0154146
0.98614 0.215215 7886.02 1.4995 6.25757 0.0153671
0.987688 0.215576 7886.01 1.49993 6.22842 0.0152438
0.981753 0.215745 7886.03 1.47394 6.34848 0.00297008
0.987821 0.215597 7886.01 1.49988 6.22587 0.0169245
0.955285 0.215891 7886.16 1.1864 7.57911 0.00553192
0.987685 0.215729 7886 1.49786 6.22572 0.0129419
0.948355 0.211985 7886.33 1.31934 7.19854 0.0137762
0.986902 0.215564 7886.01 1.49976 6.23311 0.0225074
0.986649 0.215614 7886.01 1.49977 6.23294 0.00624567
0.209996 0.284044 7796.4 1.03324 65.635 0.0119742
0.983153 0.216572 7886.2 1.47426 6.3853 0.00439792
0.991892 0.215894 7885.99 1.49168 6.21917 0.000404936
0.991003 0.215646 7886 1.49431 6.23577 0.001549
0.988581 0.215545 7886 1.49839 6.23677 0.00951728
0.934918 0.221163 7886.93 0.604858 9.90235 0.000987007
0.986088 0.215864 7886 1.49474 6.25198 0.00412547
0.776952 0.21657 7885.7 0.928816 11.0406 0.00600382
0.988357 0.215594 7886 1.49994 6.22668 0.0097105
0.98921 0.215706 7886 1.49963 6.22166 0.015384
0.988398 0.215602 7886.01 1.49916 6.22883 0.0140657
0.988723 0.215737 7886 1.49926 6.22542 0.00458941
0.96211 0.213642 7886.06 1.38456 6.79095 0.0364012
0.959093 0.21806 7886.17 1.34051 6.8586 0.0106647
0.263698 0.15842 7898.88 0.258574 127.184 0.00154647
0.9863 0.215667 7886.01 1.49969 6.23349 0.00732351
0.60486 0.18465 7887.18 0.144942 31.5903 0.00288163
0.988319 0.215617 7886.01 1.49992 6.22619 0.00873256
0.988512 0.215669 7886.01 1.4993 6.22859 0.0157038
0.989834 0.215622 7886 1.49976 6.2237 0.00294056
0.307077 0.229876 7485.01 0.0701461 51.5815 0.00817993
0.987402 0.215538 7886.02 1.49664 6.237 0.00305075
0.939918 0.218078 7885.53 1.1729 7.65714 0.00691415
0.984294 0.215633 7886 1.49723 6.24635 0.00598031
0.966286 0.209429 7886.5 1.34605 7.8899 0.00261632
0.993662 0.215574 7885.98 1.49895 6.19001 0.00693521
0.96444 0.218364 7884.91 0.757656 7.47729 0.00648604
0.978562 0.215925 7885.99 1.48222 6.26666 0.00575532
0.986737 0.21562 7886.01 1.49928 6.23969 0.00129415
0.985867 0.215877 7886.02 1.49896 6.24269 0.00234183
0.275157 0.156503 7910.29 0.591758 57.0074 0.000875
0.987262 0.215595 7886.01 1.4997 6.23127 0.010052
0.780811 0.223562 7886.32 0.629079 13.1317 0.0552578
0.629792 0.217516 7890.66 1.45514 9.891 0.00316747
0.987944 0.215545 7886.01 1.5 6.22623 0.00681945
0.95946 0.206796 7887.86 0.860373 8.41899 0.0111831
0.989791 0.215654 7886.01 1.49942 6.20914 0.00713245
0.987154 0.215505 7886.01 1.49998 6.23695 0.00702097
0.987598 0.215474 7886.01 1.49901 6.23538 0.00756733
0.99668 0.215736 7886.02 1.4987 6.1807 0.0298804
0.900962 0.213172 7885.33 1.37464 6.59667 0.00680015
0.98692 0.215672 7886 1.49999 6.23076 0.0150562
0.987363 0.217699 7885.97 1.30638 6.71203 0.0215574
0.986491 0.215621 7886.01 1.49994 6.23388 0.00695186
0.988747 0.215695 7886.01 1.49391 6.23962 0.000270495
0.983609 0.215384 7886.03 1.49678 6.27444 0.000504324
0.988836 0.215474 7885.99 1.49956 6.22271 0.00728338
0.190879 0.224433 7326.44 0.267322 59.136 0.00646085
0.74565 0.441271 7930.03 0.0800612 210.094 0.00134865
0.981693 0.215404 7886.03 1.496 6.26922 0.00979857
0.230288 0.0346363 7900.12 1.04104 167.065 0.00708231
0.988221 0.215611 7886.01 1.49973 6.23001 0.0103426
0.709159 0.209229 7889.9 1.18688 10.6263 0.017602
0.987089 0.216131 7886.01 1.49711 6.23754 0.00619959
0.778117 0.252469 7885.28 1.13074 9.0644 0.00854023
0.991117 0.215597 7885.98 1.49933 6.22554 0.0178765
0.123086 0.225486 7089.75 0.499309 170.841 0.0303497
0.986226 0.215755 7886.02 1.4993 6.22669 0.0026043
0.998655 0.214435 7886.06 1.49649 6.24559 0.00912467
0.987265 0.215692 7886.01 1.49987 6.22894 0.00579052
0.988157 0.215673 7886.01 1.49993 6.22619 8.46453e-05
0.985717 0.2156 7886 1.49992 6.23162 0.00441829
0.902712 0.205789 7885.94 0.621736 12.6296 0.0333219
0.888176 0.209102 7885.91 1.30229 7.2588 0.0086655
0.993818 0.222566 7885.71 1.25623 6.67138 0.0228642
0.987781 0.215594 7886.03 1.49974 6.22973 0.0141096
0.991075 0.215578 7886.02 1.49898 6.21569 0.0104966
0.166288 0.250022 7997.57 0.0130627 142.471 0.00129982
0.0463494 0.365479 7383.86 1.43282 151.286 0.0110264
0.98974 0.215879 7886 1.49873 6.21384 0.0149879
0.96207 0.215149 7885.95 1.4383 6.48328 0.0159301
0.996711 0.214833 7885.98 1.49662 6.14912 0.00306908
0.989134 0.215608 7886.01 1.49995 6.22247 0.00351204
0.42932 0.221151 7894.17 0.342778 30.4689 0.00456651
0.986005 0.21573 7885.89 1.24427 7.03901 0.00572399
0.987835 0.215662 7886.01 1.49775 6.24205 0.0357751
0.984795 0.215608 7886.01 1.49956 6.24801 0.011907
0.675105 0.217382 7895.01 0.543337 28.4454 0.0117292
0.999467 0.215387 7886 1.4966 6.16967 0.00973291
0.971907 0.217978 7886.22 1.43949 6.45867 0.00321582
0.976159 0.215819 7886 1.46567 6.38182 0.00731899
0.803908 0.22443 7886.83 0.83158 9.56181 0.00467335
0.986627 0.21615 7886.03 1.41999 6.47274 0.0166406
0.984527 0.215597 7886.03 1.49832 6.2516 0.00838812
0.893293 0.195293 7885.22 1.38562 5.7866 0.0150325
0.974687 0.214557 7886.12 1.49897 6.24795 0.0113976
0.988132 0.21562 7886 1.49957 6.22495 0.0047121
0.98729 0.215787 7886 1.49873 6.2317 0.00897745
0.987447 0.215469 7886.01 1.49925 6.23365 0.0150225
0.425572 0.306909 7647.46 1.29012 2.39345 0.0408223
0.250748 0.117162 7848.43 0.670307 110.985 0.0174465
0.987344 0.215671 7886.01 1.49992 6.22944 0.0094798
0.996925 0.213747 7885.96 1.42289 6.42604 0.0401543
0.989208 0.215358 7886.04 1.49986 6.2392 0.00563907
0.910363 0.218283 7885.93 0.949543 9.23152 0.000573253
0.986208 0.215473 7886.01 1.49978 6.23345 0.0201917
0.988733 0.215589 7886.01 1.49892 6.2267 0.00454426
0.0341532 0.249602 7351.82 0.00806855 32.7175 0.0127677
0.967375 0.21527 7886.16 1.43289 6.78894 0.0109975
0.986456 0.215644 7886 1.49997 6.22775 0.0196379
0.989418 0.215585 7886.01 1.49777 6.24104 0.00110674
0.986391 0.215555 7886.01 1.4999 6.23693 0.0157076
0.973028 0.214905 7886.03 1.38564 6.44235 0.00924204
0.918629 0.21332 7885.58 1.18541 7.66284 0.00483338
0.942197 0.213963 7886.63 1.25201 7.32638 0.00173629
0.981265 0.214899 7886.1 1.27467 7.02361 0.0100892
0.991698 0.21581 7886 1.49463 6.209 0.0654542
0.993456 0.21621 7885.98 1.48653 6.24211 0.0103471
0.405656 0.178157 7888.71 0.629805 30.0955 0.0212381
0.37827 0.237999 7912.41 1.16568 4.23097 0.00107577
0.992024 0.216133 7886.01 1.48575 6.24715 0.00777377
0.157521 0.197712 7879.87 1.2535 20.8308 0.00701818
0.986402 0.215612 7886.01 1.49982 6.23479 0.00505786
0.983438 0.2155 7886.02 1.49783 6.25779 0.0520086
0.0916167 0.218087 7085.38 0.746946 39.1205 0.00315362
0.586301 0.211458 7886.28 0.605383 17.7016 0.00689276
0.986827 0.21557 7886.01 1.49985 6.23653 0.0276852
0.981144 0.215243 7885.9 1.19147 7.33301 0.00814391
0.880318 0.22041 7886.01 0.44344 14.9279 0.0073179
0.988247 0.215618 7886.01 1.49997 6.22922 0.0112195
0.844295 0.258525 7362.11 1.09822 27.6725 0.000658516
0.815499 0.126214 7893.81 0.387771 27.8054 0.00326217
0.984246 0.215334 7886.02 1.4961 6.26798 0.0109777
0.462027 0.231734 7897.43 0.680731 28.219 0.0082373
0.989995 0.215563 7886.01 1.49977 6.226 0.000265641
0.988278 0.215669 7886.01 1.49959 6.22876 0.000223626
0.995445 0.215622 7885.94 1.49445 6.19362 0.0061983
0.988009 0.213737 7885.83 1.48716 6.41951 0.0160374
0.898439 0.227618 7885.71 0.683554 9.19423 0.00554393
0.890382 0.17544 7886.88 0.717337 15.3525 0.00121762
0.145372 0.123765 7647.16 0.322099 307.598 0.000986738
0.632795 0.837887 7900.63 0.21116 136.06 0.000997955
0.987007 0.215913 7886.02 1.49288 6.24931 0.00155819
0.992296 0.215646 7886 1.49869 6.19323 0.00632459
0.0185034 0.162799 7154.58 0.394502 267.242 0.0003638
0.993601 0.216015 7885.93 1.49988 6.14607 0.011932
0.102133 0.12685 7926.8 1.33687 133.514 0.0262795
0.666953 0.241594 7683.58 0.0142526 160.168 0.0314758
0.982579 0.215366 7886.05 1.48519 6.31001 0.00578
0.959971 0.216262 7886.02 1.49587 6.38163 0.0212559
0.993845 0.214143 7886.23 1.4467 6.42882 0.00783624
0.966965 0.216481 7886.37 1.3891 6.86533 0.0582726
0.930795 0.207598 7887.22 0.511813 15.2931 0.0116827
0.991661 0.213556 7885.96 1.44742 6.38538 0.0123415
0.97704 0.215441 7886.01 1.48361 6.36401 0.00642118
0.988281 0.214905 7885.98 1.33779 6.65459 0.00131899
0.929282 0.215709 7886.13 1.21478 7.64838 0.0022258
0.991373 0.215733 7886.01 1.4881 6.24033 0.0170602
0.890718 0.211034 7886.67 1.43726 7.08814 0.00519508
0.985344 0.21538 7886.01 1.49625 6.25798 0.0344831
0.980517 0.216076 7885.79 1.25644 6.90654 0.000137184
0.816607 0.215028 7886.69 1.13946 9.12647 0.00765497
0.991673 0.215542 7886.03 1.46884 6.31111 0.0117279
0.84654 0.201941 7886.99 0.816275 11.8262 0.00159065
0.989907 0.216376 7886.07 1.30421 6.87619 0.00972955
0.976297 0.215316 7885.97 1.44015 6.39837 0.00175481
0.986467 0.214857 7885.99 1.46817 6.32993 0.0198144
0.963758 0.214674 7885.98 1.432 6.56541 0.0150925
0.100165 0.247579 7756.89 0.0580253 109.684 0.00165524
0.99033 0.215648 7886.06 1.41801 6.47052 0.00319939
0.418389 0.193925 7884.27 0.0671228 214.156 0.00591797
0.994212 0.215307 7886.07 1.20672 7.17059 0.00503061
0.992694 0.215958 7886 1.46297 6.29809 0.0056596
0.979511 0.221056 7886.08 1.24164 6.91515 0.00760271
0.988806 0.215641 7886.04 1.45681 6.34317 0.00197576
0.409742 0.220085 7889.03 0.0578027 138.792 0.0179078
0.647473 0.231834 7890.36 0.774711 20.2549 0.0153932
0.987686 0.215626 7886 1.49968 6.22744 0.0293658
0.988427 0.215644 7886 1.49982 6.22331 0.00619473
0.983949 0.216196 7886.46 1.4849 6.51386 0.0238123
0.942785 0.207238 7886.11 0.277435 22.8564 0.0210481
0.621042 0.216867 7883.81 0.095584 36.8944 0.0113865
0.985905 0.215653 7886.02 1.49842 6.25071 0.0162882
0.985237 0.215696 7886 1.49826 6.24857 0.00873254
0.989919 0.215682 7886 1.49979 6.21592 0.00690652
0.992892 0.20923 7887.6 1.13358 9.25491 0.0320595
0.0414812 0.217986 7982.68 0.490856 264.898 0.00814894
0.977223 0.214352 7885.92 1.48173 6.31669 0.0163138
0.987149 0.215638 7886 1.49997 6.22841 0.00317021
0.831992 0.231078 7885.8 0.979806 8.31484 0.00742334
0.98872 0.214808 7886.04 1.49147 6.30076 0.0102662
0.993632 0.215704 7886.01 1.47189 6.29506 0.000160669
0.953054 0.218043 7886.12 1.48856 6.3191 0.00510787
0.987836 0.200179 7886.09 0.444071 15.0118 0.0116713
0.98731 0.215618 7886.01 1.49959 6.23394 0.00742348
0.951538 0.216507 7886.11 1.4982 6.53004 0.000155529
0.903278 0.221133 7887.16 0.612419 12.6987 0.0138766
0.977058 0.21518 7885.99 1.45784 6.41025 0.00224707
0.987066 0.21567 7886.02 1.49915 6.23608 0.0063224
0.979935 0.216452 7885.97 1.39378 6.62395 0.00128029
0.334659 0.155116 7887.81 0.133687 132.293 0.00158459
0.995528 0.21751 7886.6 1.27939 7.07158 0.00992809
0.888832 0.436697 7438.66 1.18485 211.441 0.00709473
0.975667 0.217035 7886 1.46143 6.41002 0.00561038
0.563846 0.204687 7888 0.0764474 102.796 0.00242888
0.902538 0.218327 7886.36 1.17221 8.79296 0.01462
0.958103 0.205041 7886.51 1.26979 7.69662 0.0145746
0.990132 0.224002 7887.43 0.799856 10.1214 0.00863341
0.986849 0.215563 7886.01 1.49979 6.23357 0.0036891
0.987026 0.215554 7886.01 1.49977 6.23238 0.0128066
0.984321 0.215628 7886.02 1.49457 6.25835 0.00345628
0.985568 0.215501 7885.95 1.3375 6.55209 0.0146557
0.973038 0.216063 7885.95 1.43065 6.40001 0.00163642
0.987604 0.215545 7886.01 1.49992 6.23215 0.0048098
0.689242 0.175278 7261.4 0.557612 32.1798 0.0139519
0.0128401 0.238628 7950.31 0.966301 161.768 0.00310669
0.0504186 0.314036 7369.5 1.09 25.5181 0.00391912
0.988922 0.21568 7886 1.49972 6.22229 0.0128134
0.987954 0.215604 7886.01 1.49991 6.23195 0.00098215
0.988917 0.187113 7887.39 0.446496 20.7851 0.00525417
0.0478922 0.23353 7732.73 1.05573 123.985 0.00434259
0.322898 0.0831931 7264.03 1.42258 41.8608 0.000581746
0.392996 0.225532 7905.64 0.731137 36.0227 0.00133309
0.981111 0.216386 7886.02 1.47942 6.31095 0.00740241
0.333036 0.249883 7697.79 0.606024 5.7491 0.0447012
0.986107 0.215653 7886 1.49806 6.24467 0.0244872
0.983316 0.21684 7885.94 1.49032 6.24784 0.00206166
0.990657 0.208655 7474.03 0.0234022 165.93 0.000376922
0.985511 0.216584 7886.13 1.44828 6.46276 0.00373098
0.968398 0.214333 7885.99 1.09458 7.93679 0.00230936
0.987925 0.215592 7886.01 1.49986 6.23148 0.0159366
0.98656 0.215573 7886.02 1.49692 6.23842 0.00227096
0.982798 0.212736 7886.06 1.49997 6.27062 0.016347
0.986604 0.215659 7885.99 1.49596 6.24505 7.46671e-06
0.968461 0.214958 7886.28 1.13541 7.8626 0.0173209
0.0861044 0.204609 7999.95 0.741947 223.038 0.00469642
0.997794 0.214246 7885.9 1.41684 6.42504 0.0153317
0.988944 0.215644 7886.01 1.49991 6.22525 0.00292057
0.00860467 0.102424 7169.04 0.354819 85.9414 0.0110171
0.993693 0.215458 7885.95 1.48703 6.20802 0.0013001
0.971547 0.2158 7885.95 1.41525 6.64534 0.00354771
0.857889 0.187378 7887.4 0.463835 19.1858 0.0269307
0.00614692 0.253295 7519.24 0.162685 329.442 0.00540774
0.857288 0.211253 7886.37 1.39867 7.129 0.00642556
0.988805 0.214482 7886.02 1.40621 6.53912 0.00635783
0.938879 0.235678 7885.31 0.155782 26.5424 0.000418802
0.894878 0.215018 7886.66 0.609966 12.4271 0.0131964
0.982352 0.215832 7885.99 1.49881 6.23005 0.00226069
0.980854 0.214706 7886.02 1.48068 6.35135 0.00685286
0.956255 0.212899 7885.66 0.540961 12.3297 0.00424133
0.987397 0.215376 7886.01 1.49751 6.24439 0.00915967
0.989086 0.215601 7886 1.49984 6.2167 0.00304702
0.887293 0.191022 7880.89 0.545432 6.22364 0.00119907
0.987558 0.215595 7886 1.49943 6.23277 0.00703841
0.985518 0.215609 7886.09 1.47262 6.35042 0.0190362
0.969301 0.218542 7886.16 1.38285 6.82196 0.000422373
0.979033 0.21428 7885.98 1.41887 6.53706 0.00452051
0.987091 0.215514 7886.02 1.49827 6.23848 0.00835554
0.929931 0.214994 7883.78 0.442262 12.5198 0.0162511
0.96178 0.218371 7885.81 1.46247 6.20995 0.0108638
0.979531 0.216136 7886.07 1.46847 6.37175 0.00515571
0.986798 0.215285 7886.04 1.49806 6.24937 0.00658658
0.955715 0.216482 7886.25 1.49318 6.60239 0.00896082
0.98316 0.21561 7886.01 1.49826 6.2634 0.014141
0.986725 0.215589 7886.01 1.49987 6.21707 0.00361217
0.987373 0.215494 7886.04 1.49422 6.28522 0.00430639
0.992112 0.215626 7886.02 1.49687 6.23132 0.00348386
0.964318 0.219129 7886.48 1.42089 6.90135 0.00966326
0.850343 0.210826 7887.85 1.25217 9.22774 0.0103628
0.986138 0.215583 7886 1.49994 6.23646 0.0166671
0.994602 0.215346 7886.06 1.47131 6.3122 0.0115622
0.987 0.215501 7886 1.49915 6.24612 0.0042663
0.988707 0.214541 7886.1 1.43408 6.47828 0.00792622
0.992988 0.215588 7886.05 1.48813 6.25115 0.00155423
0.986472 0.215765 7886.02 1.48078 6.26879 0.0136464
0.99422 0.216494 7885.91 1.45999 6.25622 0.00286975
0.935568 0.214212 7885.82 1.38502 6.5169 0.000505353
0.966432 0.217305 7885.57 1.24963 7.20145 0.0186556
0.984329 0.216134 7886.01 1.49029 6.28131 0.0252018
0.987831 0.215736 7886.02 1.49974 6.2241 0.00199635
0.98824 0.215583 7886.01 1.49956 6.23017 0.00527645
0.983754 0.215404 7886.01 1.49008 6.30306 0.000675699
0.987059 0.215644 7886.01 1.49997 6.22973 0.00637687
0.986763 0.21552 7886.01 1.49986 6.23224 0.0250414
0.987436 0.21549 7886.01 1.49864 6.23349 0.0103982
0.990353 0.215463 7886.01 1.48958 6.2638 0.00395014
0.995389 0.215554 7885.98 1.48654 6.22748 0.00998678
0.996857 0.213487 7886.26 1.33262 6.98272 0.0524798
0.995359 0.215472 7885.99 1.49615 6.15945 0.00303296
0.145262 0.116744 7811.98 0.9113 337.184 0.00960303
0.986968 0.215604 7886.01 1.49963 6.23625 0.0118752
0.985931 0.215587 7886.01 1.49987 6.23957 0.0145912
0.985185 0.214414 7885.77 1.16282 7.44631 0.000963203
0.986932 0.215498 7886.03 1.49823 6.24289 0.00334499
0.988041 0.215666 7886.02 1.49721 6.24024 0.00238631
0.988792 0.215556 7886.01 1.49985 6.22747 0.0102339
0.298964 0.172265 7895.59 0.659757 62.9571 0.00282741
0.368726 0.186866 7880.05 0.914544 7.61875 0.00717623
0.433822 0.242059 7626.22 1.15995 3.46795 0.000464653
0.31846 0.433483 7905.85 0.0704679 312.759 0.00216686
0.98786 0.215676 7886.01 1.49995 6.22599 0.0185092
0.988191 0.215502 7886.01 1.49991 6.22807 0.00690887
0.97914 0.217195 7885.99 1.32397 6.74123 0.0193738
0.39 0.27278 7891.48 0.901801 29.6063 0.000717409
0.984937 0.215551 7886.02 1.49995 6.25166 0.00637001
0.975134 0.216942 7885.94 1.39456 6.63567 0.00178145
0.993062 0.215241 7886 1.48804 6.24661 0.00161606
0.969306 0.216774 7886.09 1.49042 6.37212 0.02435
0.982033 0.216232 7886 1.49464 6.22494 0.00769837
0.981235 0.215317 7886 1.48187 6.22474 0.0146474
0.987533 0.215633 7886.01 1.49998 6.23101 0.000785567
0.986958 0.215703 7886.01 1.49875 6.23315 0.0184465
0.988373 0.215592 7886 1.49991 6.22321 0.00391176
0.985449 0.218433 7885.59 0.722005 10.0054 0.0150191
0.988025 0.215662 7886.01 1.49917 6.23198 0.0160644
0.986267 0.215323 7886.04 1.4881 6.26807 0.0296305
0.987662 0.215572 7886.01 1.49973 6.22989 0.00176094
0.986556 0.215605 7886.01 1.49975 6.23319 0.00724154
0.12291 0.18603 7515.64 1.0478 7.09065 0.000167127
0.9878 0.215609 7886.01 1.49931 6.23059 0.0181333
0.264063 0.18551 7739.51 0.0517259 316.485 0.00364844
0.851599 0.226129 7886.18 0.331219 20.1732 0.0117124
0.989009 0.215238 7886.01 1.48296 6.26849 0.0014578
0.0204072 0.239573 7648.11 0.615653 218.808 0.00324447
0.674834 0.203214 7881.66 0.0187566 188.311 0.00387381
0.989269 0.21571 7886.02 1.49975 6.21702 0.00342442
0.906833 0.212747 7886.44 0.74698 11.0415 0.0350861
0.924843 0.218575 7885.97 1.16427 7.81251 0.00381947
0.986802 0.217332 7885.95 1.32663 6.77959 0.00871615
0.022697 0.242939 7129.94 0.719808 76.4145 0.0285862
0.577421 0.214502 7883.39 0.0500154 102.154 0.00832463
0.666396 0.157408 7720.45 1.05392 24.1004 0.0105114
0.99019 0.215207 7885.96 1.48024 6.26583 0.00116443
0.817723 0.215225 7886.64 0.700915 11.8123 0.00293832
0.983711 0.215583 7886.01 1.48512 6.28208 0.0151972
0.962234 0.215018 7885.92 1.47388 6.33103 0.00102603
0.975446 0.215943 7886.18 1.22821 7.0008 0.000849945
0.445567 0.309513 7855.66 1.02787 235.714 0.0171287
0.951896 0.217691 7885.93 1.13978 7.62141 0.0111455
0.411093 0.17038 7691.02 1.40692 100.003 0.00224862
0.988233 0.215715 7886.13 1.32614 6.87702 0.0029534
0.987602 0.215536 7886.01 1.49742 6.2384 0.0114858
0.989609 0.215718 7886 1.4957 6.23179 0.000437853
0.66075 0.220237 7882.89 0.425646 21.8157 0.0507884
0.923998 0.215833 7885.84 1.47001 6.43175 0.0190606
0.998457 0.21734 7886.02 1.43866 6.36459 0.00113407
0.725569 0.227368 7883.71 1.22401 6.25869 0.0226717
0.884794 0.224949 7890.11 1.01022 9.27756 0.00922609
0.991423 0.215835 7886 1.49932 6.19506 0.00951761
0.964105 0.217002 7886.05 1.4825 6.35971 0.0163231
0.978794 0.214453 7885.97 1.35077 6.67574 0.00315098
0.329577 0.228455 7878.95 0.0185804 193.286 0.00561876
0.313595 0.153933 7890.56 0.202192 162.174 0.00412095
0.967365 0.203176 7886.11 1.44385 6.50673 0.0196485
0.966631 0.210196 7885.96 1.28821 7.09497 0.00175289
0.986358 0.215639 7886.01 1.49964 6.23913 0.00109453
0.888998 0.219045 7885.79 1.46477 6.9136 0.0474351
0.988667 0.215588 7886.01 1.49992 6.23013 0.00432055
0.688972 0.187545 7887.57 0.246829 26.5393 0.00727491
0.737616 0.214567 7885.68 0.686079 12.838 0.013448
0.946439 0.211231 7886.12 1.29936 7.18048 0.0139558
0.978269 0.214958 7886.14 1.33789 6.83189 0.00869379
0.913767 0.165364 7917.54 0.76204 314.923 0.028539
0.988577 0.215628 7886.01 1.4994 6.22521 0.0174775
0.0827519 0.198054 7590.8 1.20388 172.003 0.00437497
0.986911 0.215496 7886.01 1.49994 6.23669 0.000300824
0.990652 0.215737 7886.01 1.49731 6.22655 0.00259613
0.972944 0.214749 7886.07 1.43492 6.45446 0.000416015
0.980719 0.214265 7885.86 0.75141 10.6224 0.00356914
0.98128 0.215831 7885.98 1.4932 6.27629 0.00757244
0.975187 0.215023 7885.95 1.45344 6.32934 0.000915857
0.987491 0.215494 7886.01 1.49466 6.24841 0.0049036
0.998627 0.21549 7885.99 1.46654 6.31105 0.0303955
0.948259 0.223435 7886.14 1.42621 6.39694 0.0262125
0.0332707 0.244646 7284.78 1.03535 255.725 0.0141483
0.868791 0.215012 7885.96 1.24884 8.04648 0.000499524
0.476803 0.216127 7898.92 0.280584 26.8191 0.0119663
0.651685 0.242798 7879.52 0.155298 22.8464 0.0308293
0.995917 0.215768 7886.14 1.42007 6.46354 0.00706512
0.898921 0.212382 7886.4 1.12347 8.63305 0.00915515
0.705555 0.236987 7884.91 0.0919583 68.9083 0.00773821
0.142764 0.252045 7903.2 0.0882107 223.339 0.0072508
0.749048 0.212504 7683.58 0.978432 140.599 0.0113952
0.843287 0.217517 7884.6 1.1089 8.92458 0.00300408
0.994516 0.215371 7885.99 1.49255 6.22311 0.0272927
0.934207 0.178663 7885.31 0.546059 12.3999 0.0461473
0.167716 0.167012 7920.62 0.209051 242.619 0.0194257
0.854909 0.221068 7886.25 0.526479 12.6865 0.00865878
0.285013 0.192737 7889.97 0.246779 105.464 0.0091682
0.982356 0.215394 7886 1.49961 6.24957 0.00536934
0.0247501 0.219319 7316.49 0.273737 94.8 0.000395486
0.973939 0.216199 7886.02 1.4874 6.29535 0.00520173
0.378198 0.195749 7885.57 0.727634 21.6985 0.0111584
0.143292 0.206047 7890.94 0.555419 101.906 0.00630462
0.853879 0.250874 7732.12 0.574267 1.08709 0.0156426
0.0357381 0.24346 7121.65 1.01102 53.5875 0.00481915
0.878019 0.217189 7886.29 1.3918 6.97965 4.78715e-05
0.988017 0.215559 7886.01 1.49978 6.2284 0.00427034
0.997469 0.215888 7885.93 1.44524 6.31213 0.0218571
0.315998 0.187892 7328.49 1.12947 133.434 0.0041987
0.987716 0.215612 7886.01 1.49988 6.22709 0.00522874
0.103482 0.270917 7886.06 0.0233402 173.116 0.0744321
0.986434 0.215448 7886.01 1.49953 6.22996 0.00186903
0.986975 0.215555 7886.01 1.4999 6.23141 0.00476088
0.963163 0.212619 7886.12 1.42398 6.61003 0.000288238
0.987208 0.215778 7886 1.4998 6.22696 0.0226869
0.898615 0.183015 7883.79 0.382637 18.4209 0.00616888
