#  DeltaF, Fb, t0, u0, tE, rho, Pb, mu_b, sig_b
# 
8.417550000000000310e-01 2.623130000000000184e-01 7.883539999999999964e+03 1.182129999999999986e-01 4.752259999999999707e+01 1.035370000000000040e-02 4.943299999999999916e-01 1.826949999999999963e-01 7.125819999999999377e-02
5.870600000000000263e-01 2.765199999999999880e-01 7.882409999999999854e+03 5.725590000000000401e-01 2.501040000000000063e+01 5.202309999999999920e-03 3.591750000000000220e-01 1.954120000000000024e-01 9.687400000000000178e-02
7.310269999999999824e-01 2.384529999999999983e-01 7.883180000000000291e+03 1.439590000000000036e-01 5.622370000000000090e+01 6.129879999999999877e-03 5.395170000000000243e-01 1.963040000000000063e-01 1.115000000000000019e-01
8.195670000000000455e-01 2.336449999999999916e-01 7.884890000000000327e+03 1.708840000000000081e-01 3.873349999999999937e+01 6.601699999999999626e-04 6.736050000000000093e-01 1.964529999999999887e-01 9.509670000000000623e-02
7.501799999999999580e-01 2.358470000000000011e-01 7.884829999999999927e+03 2.685029999999999917e-01 2.998849999999999838e+01 3.108720000000000146e-03 6.318369999999999820e-01 1.984839999999999938e-01 9.972159999999999358e-02
6.101959999999999607e-01 2.280719999999999970e-01 7.882449999999999818e+03 2.762419999999999876e-01 4.805550000000000210e+01 1.242859999999999972e-02 5.039029999999999898e-01 1.948320000000000052e-01 8.519730000000000358e-02
6.924080000000000235e-01 2.244099999999999984e-01 7.883649999999999636e+03 1.371779999999999944e-01 7.032210000000000605e+01 3.479019999999999769e-04 4.628329999999999944e-01 1.798470000000000069e-01 1.060859999999999997e-01
7.404669999999999863e-01 2.287939999999999974e-01 7.884199999999999818e+03 3.167289999999999828e-01 3.090070000000000050e+01 7.889699999999999491e-04 4.424259999999999859e-01 2.027079999999999993e-01 9.853449999999999709e-02
6.568730000000000402e-01 2.250830000000000053e-01 7.883420000000000073e+03 2.548039999999999750e-01 4.275289999999999679e+01 1.386809999999999952e-02 4.532889999999999975e-01 2.026940000000000131e-01 9.579070000000000640e-02
7.416139999999999954e-01 2.499500000000000055e-01 7.884229999999999563e+03 9.572029999999999428e-02 6.912949999999999307e+01 3.121919999999999817e-03 5.351280000000000481e-01 1.708220000000000016e-01 9.947540000000000548e-02
6.868229999999999613e-01 2.150749999999999884e-01 7.882750000000000000e+03 1.414390000000000036e+00 1.422289999999999921e+01 3.084079999999999894e-03 4.615150000000000086e-01 2.220360000000000111e-01 1.074159999999999976e-01
6.461850000000000094e-01 2.122370000000000090e-01 7.880189999999999600e+03 9.718799999999999661e-01 2.355229999999999890e+01 1.894859999999999947e-03 3.381839999999999846e-01 2.090200000000000113e-01 1.019380000000000008e-01
8.126719999999999500e-01 2.251170000000000115e-01 7.883779999999999745e+03 1.197740000000000055e-01 6.335819999999999652e+01 9.113529999999999895e-03 6.033180000000000209e-01 2.049140000000000128e-01 1.136059999999999987e-01
5.793469999999999454e-01 2.552940000000000209e-01 7.883319999999999709e+03 1.297889999999999988e+00 1.382830000000000048e+01 1.574660000000000079e-03 3.676749999999999741e-01 2.172820000000000029e-01 1.019599999999999951e-01
8.120530000000000248e-01 2.269720000000000071e-01 7.884279999999999745e+03 1.428139999999999965e-01 5.207549999999999812e+01 8.422450000000000379e-04 4.124709999999999765e-01 1.825829999999999953e-01 1.022679999999999978e-01
6.836290000000000422e-01 2.491619999999999946e-01 7.885770000000000437e+03 4.268879999999999897e-01 2.290439999999999898e+01 1.519219999999999945e-02 6.382280000000000175e-01 1.698669999999999902e-01 7.702920000000000600e-02
7.369820000000000260e-01 2.355909999999999949e-01 7.883180000000000291e+03 2.315649999999999931e-01 3.685979999999999990e+01 2.181490000000000165e-02 5.226239999999999775e-01 2.008379999999999888e-01 1.084429999999999977e-01
7.759819999999999496e-01 2.327349999999999974e-01 7.884609999999999673e+03 3.147229999999999750e-01 2.765350000000000108e+01 2.033880000000000063e-02 5.212329999999999464e-01 1.950850000000000084e-01 8.706780000000000075e-02
8.348529999999999562e-01 2.017529999999999879e-01 7.884170000000000073e+03 9.736670000000000047e-02 6.955639999999999645e+01 2.625919999999999990e-02 6.150569999999999649e-01 2.315869999999999873e-01 9.549720000000000431e-02
6.134859999999999758e-01 2.444969999999999921e-01 7.883399999999999636e+03 9.073639999999999484e-01 1.966850000000000165e+01 9.476770000000000679e-03 5.503869999999999596e-01 1.891889999999999961e-01 9.762569999999999582e-02
8.189570000000000460e-01 2.375200000000000089e-01 7.884329999999999927e+03 1.609690000000000010e-01 4.266020000000000323e+01 1.789539999999999881e-02 5.639800000000000368e-01 2.029950000000000088e-01 9.847799999999999609e-02
7.003160000000000496e-01 2.543099999999999805e-01 7.883640000000000327e+03 1.299250000000000127e-01 5.815429999999999922e+01 7.668419999999999577e-03 4.674369999999999914e-01 1.861960000000000004e-01 8.161880000000000523e-02
7.299700000000000077e-01 2.365939999999999988e-01 7.882270000000000437e+03 5.606240000000000112e-01 2.391240000000000165e+01 4.007170000000000003e-03 6.466110000000000468e-01 2.152310000000000056e-01 1.205930000000000057e-01
6.580019999999999758e-01 2.237760000000000027e-01 7.883909999999999854e+03 9.362049999999999539e-01 1.761560000000000059e+01 3.748749999999999999e-02 6.744449999999999612e-01 1.940969999999999918e-01 1.023799999999999988e-01
6.690430000000000543e-01 2.268610000000000071e-01 7.882130000000000109e+03 9.468720000000000470e-01 1.791720000000000113e+01 7.632560000000000039e-03 6.693930000000000158e-01 2.334160000000000124e-01 1.254530000000000090e-01
7.184430000000000538e-01 2.484079999999999899e-01 7.884869999999999891e+03 1.233009999999999939e+00 1.120079999999999920e+01 1.274769999999999940e-03 5.741319999999999757e-01 1.982939999999999980e-01 8.597509999999999875e-02
7.801430000000000309e-01 2.208759999999999890e-01 7.885270000000000437e+03 7.855469999999999953e-01 1.548479999999999990e+01 5.757390000000000251e-03 6.757880000000000553e-01 1.975560000000000094e-01 1.102989999999999943e-01
6.627539999999999543e-01 2.223179999999999878e-01 7.882670000000000073e+03 5.733169999999999655e-01 2.407809999999999917e+01 2.442259999999999917e-03 5.739109999999999490e-01 2.197220000000000006e-01 1.141419999999999935e-01
7.336759999999999948e-01 2.405009999999999926e-01 7.886149999999999636e+03 2.468809999999999893e-01 3.706750000000000256e+01 6.766490000000000005e-03 5.983960000000000390e-01 1.940230000000000010e-01 9.005319999999999991e-02
7.291940000000000088e-01 2.323399999999999910e-01 7.884380000000000109e+03 2.391780000000000017e-01 4.037800000000000011e+01 4.246930000000000323e-03 4.246590000000000087e-01 2.212649999999999895e-01 1.007829999999999976e-01
8.151800000000000157e-01 2.729840000000000044e-01 7.884539999999999964e+03 2.380180000000000073e-01 2.720149999999999935e+01 4.305119999999999954e-03 3.784480000000000066e-01 1.946350000000000025e-01 8.171899999999999997e-02
7.872479999999999478e-01 2.504899999999999904e-01 7.884300000000000182e+03 2.917150000000000021e-01 2.970899999999999963e+01 5.038530000000000265e-03 5.170569999999999888e-01 1.699340000000000017e-01 8.169379999999999697e-02
6.909349999999999659e-01 2.620669999999999944e-01 7.882810000000000400e+03 4.065670000000000117e-01 2.525880000000000081e+01 1.273550000000000029e-02 5.786170000000000480e-01 1.993270000000000042e-01 7.734979999999999634e-02
6.971600000000000019e-01 2.227790000000000048e-01 7.883119999999999891e+03 1.931809999999999916e-01 5.059510000000000218e+01 3.866179999999999877e-03 4.962690000000000157e-01 2.054620000000000057e-01 9.215959999999999430e-02
7.268769999999999953e-01 2.253670000000000118e-01 7.881539999999999964e+03 3.722809999999999730e-01 3.931510000000000105e+01 2.584770000000000123e-03 4.739999999999999769e-01 2.119540000000000035e-01 1.015230000000000021e-01
6.570479999999999654e-01 2.102819999999999967e-01 7.883590000000000146e+03 5.923100000000000032e-01 2.420540000000000092e+01 2.175809999999999810e-03 3.924710000000000143e-01 2.272470000000000045e-01 1.038700000000000040e-01
7.618270000000000319e-01 2.312659999999999993e-01 7.884609999999999673e+03 3.620970000000000022e-01 2.901999999999999957e+01 9.843199999999999866e-03 6.126359999999999584e-01 2.015820000000000112e-01 8.825399999999999912e-02
7.042650000000000299e-01 2.031540000000000012e-01 7.883600000000000364e+03 4.971900000000000208e-01 2.651409999999999911e+01 2.421430000000000023e-03 4.945350000000000024e-01 2.366850000000000065e-01 9.658869999999999956e-02
6.412959999999999772e-01 2.368989999999999985e-01 7.883069999999999709e+03 9.055969999999999853e-01 1.746580000000000155e+01 4.986990000000000173e-03 4.128240000000000243e-01 2.019880000000000009e-01 9.178630000000000122e-02
8.126719999999999500e-01 2.251170000000000115e-01 7.883779999999999745e+03 1.197740000000000055e-01 6.335819999999999652e+01 9.113529999999999895e-03 6.033180000000000209e-01 2.049140000000000128e-01 1.136059999999999987e-01
8.988519999999999843e-01 2.330010000000000137e-01 7.883920000000000073e+03 2.205900000000000083e-01 3.126109999999999900e+01 1.142840000000000002e-02 4.112049999999999872e-01 2.060490000000000099e-01 9.294489999999999696e-02
7.190549999999999997e-01 2.367420000000000080e-01 7.882789999999999964e+03 3.861120000000000108e-01 2.952939999999999898e+01 8.075099999999999986e-03 4.242330000000000267e-01 2.075559999999999905e-01 9.230800000000000116e-02
6.812160000000000437e-01 2.446270000000000111e-01 7.881880000000000109e+03 3.467049999999999993e-02 2.288580000000000041e+02 8.446379999999999860e-03 4.049769999999999759e-01 2.052519999999999900e-01 8.705400000000000638e-02
6.476319999999999855e-01 2.610750000000000015e-01 7.882569999999999709e+03 1.262590000000000101e+00 1.355189999999999984e+01 5.830459999999999739e-05 3.926000000000000045e-01 1.955909999999999871e-01 8.211340000000000305e-02
7.134559999999999791e-01 2.560680000000000178e-01 7.884020000000000437e+03 6.946330000000000560e-02 1.107120000000000033e+02 2.756530000000000091e-02 4.437980000000000258e-01 1.845420000000000116e-01 8.339610000000000078e-02
7.240480000000000249e-01 2.605830000000000091e-01 7.884670000000000073e+03 5.156169999999999920e-01 2.089870000000000161e+01 5.179819999999999910e-03 5.749180000000000401e-01 1.994239999999999902e-01 9.865279999999999883e-02
6.388270000000000337e-01 2.493680000000000063e-01 7.883069999999999709e+03 3.905509999999999815e-01 3.352519999999999811e+01 8.457100000000000381e-03 3.971299999999999830e-01 2.002430000000000043e-01 8.578639999999999877e-02
7.102699999999999569e-01 2.069410000000000138e-01 7.883560000000000400e+03 9.024809999999999777e-01 1.599690000000000012e+01 2.444920000000000079e-02 5.919489999999999474e-01 2.720179999999999820e-01 1.165950000000000042e-01
7.407110000000000083e-01 2.086469999999999991e-01 7.885180000000000291e+03 1.017910000000000093e+00 1.316329999999999956e+01 7.803209999999999660e-03 5.984829999999999872e-01 2.335579999999999878e-01 1.079480000000000023e-01
6.594529999999999559e-01 2.615549999999999820e-01 7.883189999999999600e+03 5.900109999999999522e-01 2.325069999999999837e+01 7.210559999999999756e-04 4.561149999999999927e-01 2.011459999999999915e-01 8.692740000000000189e-02
7.586600000000000010e-01 2.405480000000000118e-01 7.884649999999999636e+03 1.770609999999999962e-01 4.170519999999999783e+01 2.674160000000000079e-02 5.007049999999999557e-01 1.829500000000000015e-01 9.268039999999999612e-02
7.254169999999999785e-01 2.505319999999999769e-01 7.884069999999999709e+03 3.469149999999999734e-01 2.883520000000000039e+01 7.839689999999999853e-03 5.025669999999999860e-01 1.930270000000000041e-01 8.144990000000000563e-02
6.833550000000000457e-01 2.589779999999999860e-01 7.883159999999999854e+03 4.020230000000000192e-01 2.584240000000000137e+01 6.328649999999999901e-03 5.047960000000000225e-01 1.863200000000000134e-01 8.370890000000000275e-02
7.692219999999999613e-01 2.479909999999999892e-01 7.885359999999999673e+03 4.119519999999999849e-01 2.147279999999999944e+01 7.215830000000000334e-03 4.386639999999999984e-01 2.203209999999999891e-01 9.562750000000000417e-02
7.847800000000000331e-01 2.293610000000000093e-01 7.885159999999999854e+03 2.220789999999999986e-01 3.747050000000000125e+01 4.246950000000000204e-03 4.859470000000000178e-01 2.247609999999999886e-01 1.106449999999999934e-01
7.800810000000000244e-01 2.460179999999999867e-01 7.885300000000000182e+03 1.426530000000000020e-01 4.868540000000000134e+01 5.727770000000000084e-03 4.321019999999999861e-01 2.225060000000000093e-01 1.147200000000000025e-01
6.888929999999999776e-01 2.089880000000000071e-01 7.884380000000000109e+03 5.224309999999999787e-01 2.540830000000000055e+01 4.085779999999999902e-04 6.170069999999999721e-01 2.296719999999999873e-01 9.947839999999999461e-02
7.177470000000000239e-01 2.504239999999999799e-01 7.883569999999999709e+03 1.736219999999999986e-01 4.007609999999999673e+01 3.838749999999999801e-02 5.279310000000000391e-01 1.882659999999999889e-01 8.959340000000000359e-02
6.507870000000000044e-01 2.454699999999999938e-01 7.882130000000000109e+03 6.764170000000000460e-01 2.061909999999999954e+01 2.702079999999999933e-03 4.427269999999999817e-01 2.106719999999999982e-01 9.104539999999999855e-02
6.944040000000000212e-01 2.233980000000000132e-01 7.883859999999999673e+03 3.510579999999999812e-01 3.170700000000000074e+01 3.153519999999999934e-02 5.506280000000000063e-01 1.863059999999999994e-01 1.065330000000000027e-01
8.125000000000000000e-01 1.892230000000000023e-01 7.885090000000000146e+03 6.621920000000000028e-01 1.819409999999999883e+01 6.607059999999999669e-03 4.404120000000000257e-01 2.464200000000000002e-01 9.498230000000000561e-02
7.522389999999999910e-01 2.262299999999999867e-01 7.882760000000000218e+03 3.866399999999999837e-01 2.611589999999999989e+01 4.800539999999999842e-03 5.210369999999999724e-01 2.018479999999999996e-01 9.556620000000000392e-02
6.191780000000000062e-01 2.198140000000000094e-01 7.884090000000000146e+03 7.837229999999999475e-01 2.084469999999999956e+01 1.573650000000000049e-02 4.772589999999999888e-01 2.333439999999999959e-01 1.079200000000000020e-01
6.460820000000000451e-01 2.688940000000000219e-01 7.882140000000000327e+03 6.198660000000000281e-01 2.356800000000000139e+01 2.712500000000000067e-03 4.516760000000000219e-01 2.005129999999999968e-01 8.689589999999999814e-02
9.257339999999999458e-01 2.191059999999999952e-01 7.883949999999999818e+03 1.281980000000000064e-01 5.225139999999999674e+01 4.892529999999999969e-03 6.387890000000000512e-01 2.136109999999999953e-01 1.113589999999999997e-01
6.996050000000000324e-01 2.328030000000000099e-01 7.883050000000000182e+03 8.454660000000000508e-01 2.008689999999999998e+01 1.351559999999999914e-02 4.093939999999999801e-01 2.076369999999999882e-01 9.876559999999999506e-02
7.314310000000000533e-01 2.615439999999999987e-01 7.883279999999999745e+03 2.726040000000000130e-01 3.245870000000000033e+01 1.969970000000000054e-02 5.133159999999999945e-01 1.754749999999999921e-01 7.756150000000000544e-02
6.322210000000000329e-01 2.265790000000000026e-01 7.885149999999999636e+03 3.549930000000000030e-01 3.409740000000000038e+01 3.903340000000000282e-02 5.269859999999999545e-01 2.014630000000000032e-01 9.862830000000000208e-02
6.468669999999999698e-01 2.200479999999999936e-01 7.883220000000000255e+03 6.989060000000000272e-01 2.146620000000000061e+01 3.858929999999999999e-03 6.346870000000000012e-01 2.169830000000000092e-01 1.058650000000000008e-01
8.134479999999999489e-01 2.118859999999999910e-01 7.883989999999999782e+03 2.550290000000000057e-01 3.663519999999999754e+01 3.141599999999999948e-02 4.215099999999999958e-01 2.313620000000000121e-01 9.889950000000000130e-02
6.419559999999999711e-01 2.443160000000000054e-01 7.882329999999999927e+03 8.666209999999999747e-01 1.810670000000000002e+01 9.467009999999999878e-04 4.396289999999999920e-01 2.010339999999999905e-01 1.051730000000000026e-01
