# DeltaF, Fb, t0, u0, tE, rho
0.452922 0.217483 7893.52 0.895943 14.6956 0.0197382
0.452162 0.214159 7892.81 1.49977 10.5673 0.00658315
0.449216 0.214787 7892.84 1.48184 10.6576 0.00134249
0.433502 0.211985 7892.55 1.08548 13.6507 0.000253966
0.452671 0.214214 7892.81 1.4999 10.5596 0.00269395
0.585072 0.235143 7885.75 0.16111 38.242 0.000685401
0.535687 0.197657 7690.46 1.43669 93.6033 0.0107875
0.0253019 0.221136 7460.37 0.429234 90.291 0.006022
0.469947 0.210084 7892.8 1.45654 10.9735 0.0106496
0.448471 0.210752 7892.52 1.47682 10.9081 0.00894117
0.4524 0.214262 7892.82 1.49998 10.5579 0.0163551
0.447618 0.211684 7893.07 1.44333 11.209 0.00054377
0.452299 0.214243 7892.83 1.49996 10.5627 0.00775397
0.128798 0.1921 7678.79 0.312018 215.11 0.00708796
0.449897 0.213839 7893.03 1.47685 10.7292 0.00412002
0.451324 0.214328 7892.86 1.49947 10.5503 0.0135854
0.214638 0.154083 7321.65 0.0865647 101.468 0.0032606
0.452476 0.214244 7892.82 1.49997 10.5586 0.00328409
0.621937 0.21829 7893.85 0.0203238 174.109 0.0432401
0.452341 0.214253 7892.82 1.5 10.5626 0.00912251
0.77266 0.233683 7886.23 0.633612 15.3 0.00542878
0.459797 0.219539 7892.57 0.805993 15.5528 0.00750894
0.911951 0.222227 7885.79 1.3404 7.3445 1.03321e-05
0.450731 0.214512 7892.79 1.49965 10.612 0.0115289
0.452475 0.214223 7892.83 1.49999 10.5659 0.010977
0.452417 0.214255 7892.82 1.49995 10.5654 0.0116404
0.450993 0.214273 7892.84 1.49704 10.5689 0.00535681
0.508302 0.214152 7891.39 0.990262 13.348 0.0088605
0.452834 0.214241 7892.81 1.49995 10.5515 0.00496629
0.484006 0.216686 7891.73 1.47638 10.2547 0.00779789
0.450576 0.214129 7892.89 1.49952 10.6519 0.00853107
0.452292 0.214266 7892.82 1.49998 10.57 0.00362229
0.450169 0.214572 7892.81 1.49406 10.6524 0.00588104
0.452971 0.214385 7892.82 1.49958 10.5471 0.00936185
0.45264 0.214287 7892.81 1.49974 10.5517 0.0111861
0.179315 0.133925 7883.91 0.377829 42.4091 0.00532668
0.455475 0.213825 7892.69 1.49744 10.5306 0.00387678
0.443114 0.216026 7892.6 1.42122 10.7886 0.0060762
0.45213 0.214259 7892.83 1.49998 10.5595 0.0172869
0.454204 0.213904 7892.88 1.49955 10.5855 0.0106166
0.435731 0.214918 7893.15 1.39482 10.7438 0.00496199
0.45743 0.219088 7892.62 1.14813 13.8978 0.0104551
0.411725 0.21575 7894.07 1.12563 11.547 0.013007
0.452872 0.214243 7892.88 1.49856 10.5754 0.00345463
0.435729 0.214182 7893.42 1.35741 10.9161 0.00575466
0.451166 0.214195 7892.86 1.49975 10.5739 0.00139826
0.449191 0.210938 7892.9 1.28055 11.8439 0.000134525
0.448461 0.218348 7893.6 1.27858 11.6782 0.00675975
0.458088 0.209445 7893.14 1.39533 11.6086 0.00139917
0.434335 0.21317 7893.44 1.44402 11.2403 0.00383385
0.90991 0.23274 7885.88 1.27274 6.80758 0.000559412
0.364296 0.21572 7899 0.541105 19.9445 0.00485289
0.945343 0.226133 7885.18 1.01924 8.52611 0.00547661
0.102682 0.187982 7105.62 0.931467 178.24 0.00631975
0.0534558 0.211406 7223.77 1.42704 157.922 0.0108413
0.63256 0.213096 7896.22 1.09626 11.454 0.00408441
0.813701 0.182136 7884.55 0.0298789 264.012 0.022249
0.458471 0.214032 7892.38 1.4541 10.7651 4.91177e-05
0.964222 0.215978 7885.68 0.802972 9.93114 0.0191067
0.486105 0.215548 7892.89 0.899081 13.4613 0.0105055
0.261905 0.201548 7896.33 0.447552 24.3357 0.0202066
0.451045 0.21592 7892.82 1.4418 10.9169 0.0034781
0.454454 0.213515 7892.79 1.38826 11.1281 0.000627461
0.446045 0.21488 7892.82 1.48086 10.7468 0.00945587
0.0951892 0.231637 7444.48 0.0652156 177.267 0.0296946
0.394261 0.212543 7893.26 0.661106 20.9856 5.46859e-05
0.421639 0.226557 7897.32 1.26016 7.36887 0.0139978
0.461508 0.186949 7894.75 1.26368 12.3954 0.00986659
0.538904 0.207957 7891.17 0.8621 13.9453 0.00566548
0.452224 0.214053 7892.85 1.49272 10.633 0.00659115
0.439904 0.214217 7892.47 0.78095 17.4479 0.00509931
0.26136 0.862017 7472.09 0.388372 23.1297 0.0290047
0.475691 0.222585 7892.04 0.317184 32.8249 0.0041176
0.904512 0.222365 7884.87 0.296131 21.5568 0.0240716
0.452072 0.214237 7892.83 1.49995 10.5689 0.00433903
0.452704 0.214203 7892.82 1.49936 10.5641 0.000408812
0.452178 0.214216 7892.83 1.49999 10.566 0.020578
0.452347 0.214173 7892.82 1.49998 10.5651 0.0193768
0.44522 0.215651 7893.49 1.10937 12.6101 0.00628123
0.333809 0.205435 7898.42 0.157289 53.4773 0.00196424
0.45344 0.213903 7892.77 1.49714 10.5476 0.0083882
0.351294 0.211139 7895.94 1.3823 13.6631 0.0130144
0.462514 0.214314 7892.51 1.48964 10.5883 0.0381811
0.462371 0.217496 7890.92 0.874037 16.4668 0.00375917
0.48288 0.217157 7891.24 1.11246 13.4276 0.00393695
0.452126 0.214247 7892.83 1.49995 10.5653 0.00647317
0.928364 0.217842 7885.34 1.22479 7.82844 0.0639022
0.447186 0.214736 7892.86 1.49805 10.592 0.0010869
0.0660004 0.195257 7151.08 1.22509 145.511 0.00439864
0.451926 0.214382 7892.79 1.49985 10.5686 0.0307801
0.0524089 0.204324 7146.26 0.342418 305.802 0.0037705
0.452363 0.214257 7892.83 1.49996 10.5627 0.0148385
0.452345 0.21428 7892.82 1.49981 10.559 0.0251604
0.4525 0.214238 7892.82 1.49999 10.5638 0.0253638
0.279837 0.183472 7898.68 1.47495 10.2119 0.00764141
0.452904 0.214286 7892.7 1.46194 10.7418 0.0312963
0.452374 0.214179 7892.83 1.49995 10.5672 0.025256
0.452345 0.214399 7892.78 1.49636 10.6054 0.019676
0.455748 0.214072 7892.79 1.49821 10.5178 0.00899343
0.947705 0.217148 7885.44 1.3433 6.99003 0.0154228
0.452777 0.214259 7892.79 1.49986 10.5653 0.00259837
0.954903 0.221751 7885.74 1.37801 6.84826 0.00277748
0.452333 0.214314 7892.82 1.49947 10.5642 0.00814827
0.451892 0.214135 7892.83 1.49999 10.5761 0.0520635
0.452307 0.21426 7892.83 1.49999 10.5596 0.00753712
0.45219 0.214279 7892.82 1.49984 10.5611 0.00273462
0.455489 0.212768 7892.87 1.46307 10.7969 0.000541714
0.459651 0.215119 7892.65 1.49222 10.3812 0.000879662
0.452321 0.214229 7892.82 1.49998 10.5686 0.0341848
0.46031 0.213978 7892.56 1.4296 11.17 0.0118059
0.0344982 0.206985 7366.6 1.43539 146.676 0.00371385
0.452134 0.214251 7892.83 1.49795 10.5485 0.0140393
0.657169 0.221863 7885.66 1.00851 11.0608 0.006375
0.452671 0.214099 7892.81 1.49844 10.5814 0.0173901
0.450207 0.214198 7892.8 1.45851 10.7723 0.00566682
0.4459 0.214431 7893.47 1.45858 10.6837 0.00228983
0.455809 0.213986 7892.74 1.49381 10.613 0.000392765
0.453403 0.214269 7892.72 1.4657 10.6486 0.0113405
0.445976 0.21428 7892.92 1.47576 10.7178 0.00380427
0.451702 0.214446 7892.82 1.49875 10.5894 0.00477184
0.452253 0.214144 7892.8 1.49992 10.5781 0.0123493
0.45211 0.214293 7892.82 1.49992 10.5652 0.00536129
0.205005 0.234821 7911.48 0.111647 14.5385 0.000577463
0.451889 0.213975 7892.82 1.49758 10.5977 0.0212398
0.452028 0.214207 7892.83 1.49979 10.572 0.0164919
0.309472 0.148979 7900.6 1.07176 57.7932 0.00204935
0.449359 0.214111 7892.74 1.49081 10.731 0.0475067
0.707159 0.243263 7894.77 0.168223 30.3319 0.0155364
0.0235642 0.220912 7800.33 0.0239803 92.3302 0.0239285
0.451595 0.214311 7892.86 1.49958 10.5576 0.00811245
0.318812 0.0782575 8018.74 1.00179 247.509 0.000605633
0.748068 0.225941 7888.37 0.776395 11.3587 0.0016986
0.454255 0.214469 7892.77 1.49828 10.5199 0.00738972
0.958136 0.212981 7886.39 0.47657 16.0256 0.0210939
0.607524 0.219895 7890.04 1.47111 8.56412 0.00134419
0.832192 0.241023 7884.39 0.442252 10.7164 0.00348454
0.435397 0.213915 7893.06 1.48937 10.9584 0.00138283
0.449861 0.213512 7892.92 1.47619 10.703 0.000186632
0.44785 0.213331 7892.55 1.28106 11.5902 0.023493
0.271317 0.0876433 7186.95 0.149262 360.251 0.00923075
0.453138 0.214629 7892.8 1.4925 10.4687 0.0101715
0.469688 0.214247 7892.47 1.39461 11.1293 0.00437367
0.0125093 0.265043 7545.3 0.16859 240.398 0.00423748
0.569373 0.21808 7896.09 0.990633 14.4695 0.0243147
0.451994 0.214201 7892.82 1.37944 11.1537 0.00879886
0.475842 0.213389 7892.03 0.976668 14.6588 0.00536298
0.402532 0.229372 7894.13 0.0997321 57.0584 0.0165307
0.691771 0.204902 7889.28 0.433667 21.3553 0.00385398
0.101556 0.208903 7393.89 0.411976 289.616 0.00635586
0.0703647 0.184554 7170.73 1.30529 83.7826 0.00272258
0.44566 0.214367 7893 1.49882 10.6247 0.0132194
0.801238 0.00895907 7696.71 0.17285 229.05 0.00617724
0.452624 0.214147 7892.86 1.5 10.5609 0.00537975
0.447567 0.213619 7892.74 1.4016 11.1755 0.0245874
0.445895 0.214221 7893.04 1.47376 10.7308 0.00141534
0.453199 0.214337 7892.8 1.49993 10.5415 0.0196799
0.453404 0.21598 7892.13 1.49122 10.4412 0.0116995
0.457696 0.214475 7892.73 1.49358 10.5234 0.00152321
0.055154 0.226862 7074.53 0.362634 122.315 0.00961595
0.449319 0.214938 7892.96 1.49796 10.5846 0.0114335
0.452236 0.214209 7892.82 1.49998 10.5666 0.0316515
0.443781 0.21296 7892.15 1.20103 12.4066 0.0274429
0.453105 0.214348 7892.77 1.49936 10.5153 0.00624719
0.452673 0.213656 7893.1 1.451 10.9625 0.00565289
0.451559 0.21406 7892.86 1.47435 10.7458 0.00111844
0.456186 0.215105 7892.71 1.49002 10.5028 0.00196348
0.452452 0.214238 7892.82 1.49998 10.5675 0.0240522
0.440362 0.215441 7893.19 1.44315 10.8607 0.00146872
0.451694 0.214386 7892.83 1.49923 10.5765 0.0260317
0.452461 0.214243 7892.79 1.49962 10.5691 0.025426
0.480607 0.212881 7891.96 1.48373 10.0981 0.00977298
0.45231 0.214111 7892.82 1.49989 10.5597 0.00717149
0.483696 0.210585 7891.78 1.16155 12.5472 0.000246216
0.451885 0.213835 7892.85 1.49877 10.5834 0.00744721
0.0288557 0.244103 7169.2 0.758449 279.884 0.00186107
0.877762 0.206201 7885.16 0.899792 9.35339 0.00099024
0.446062 0.217568 7893.33 1.28469 10.6978 0.00693118
0.376267 0.210821 8015.84 1.05346 35.2993 0.0079451
0.194862 0.225466 7133.92 0.0246288 289.388 0.007217
0.929417 0.233772 7886.09 1.12991 6.64314 0.0218714
0.453096 0.21354 7892.84 1.4983 10.5299 0.0120995
0.452288 0.214252 7892.83 1.49994 10.5686 0.00755327
0.470515 0.218028 7893.01 1.48848 10.0514 0.00200055
0.510326 0.224674 7891.84 1.13202 10.1602 0.00779175
0.452364 0.214262 7892.82 1.49975 10.5719 0.0150696
0.452055 0.214376 7892.82 1.49992 10.5658 0.00269113
0.254206 0.252041 7306.13 0.090137 103.099 0.00284331
0.457129 0.214266 7892.83 1.47737 10.6653 0.000414869
0.451156 0.214403 7892.89 1.49976 10.4268 0.0163647
0.0330788 0.206519 7205.71 1.49706 212.314 0.00010606
0.0126409 0.291419 7271.97 0.0863271 323.893 0.0129173
0.362212 0.0612246 8026.54 0.852246 343.113 0.000628348
0.452707 0.2142 7892.82 1.49998 10.556 0.00829044
0.239233 0.160582 7415.3 0.364862 194.134 0.0244709
0.452 0.214108 7892.82 1.49995 10.5824 0.00222979
0.0675657 0.222447 7931.48 0.996191 5.55796 0.0143089
0.455803 0.214018 7892.21 1.48918 10.5833 0.0168571
0.461574 0.213489 7892.5 1.47015 10.7349 0.00327155
0.561881 0.24559 7361.56 1.19406 12.621 0.00358565
0.847575 0.335115 7372.15 0.4373 32.0032 0.0143159
0.45056 0.214297 7892.89 1.48441 10.6649 0.0141988
0.675305 0.225498 7358.27 0.74122 48.68 0.00290463
0.816125 0.212766 7884.69 0.38501 19.5705 0.0178358
0.486783 0.209978 7891.77 0.69749 17.7758 0.0126541
0.451961 0.214098 7892.86 1.49786 10.575 0.00195295
0.321723 0.239307 7891.89 1.35944 12.7934 0.0125322
0.454036 0.217032 7893.04 0.841113 14.0249 0.00253446
0.450998 0.214308 7892.85 1.4994 10.5749 0.00557106
0.457699 0.213908 7892.81 1.47879 10.6937 0.0319501
0.480235 0.215536 7892.37 1.19394 11.3477 0.00250678
0.443656 0.213868 7893.04 1.4621 11.0513 0.00721648
0.449441 0.214621 7892.85 1.49683 10.6289 0.0199194
0.419616 0.212514 7893.49 0.781055 17.6284 0.00278161
0.472345 0.222868 7890.39 0.829931 15.1885 0.0116136
0.0799883 0.813515 7701.12 0.739671 258.669 0.0134872
0.403305 0.150275 7773.69 0.137881 97.3311 0.0132181
0.0765743 0.240805 7883.55 0.0773814 5.73358 0.00758706
0.903508 0.206778 7884.22 1.39006 6.28346 0.038746
0.45133 0.214234 7892.75 1.49961 10.5822 0.00465267
0.451757 0.214216 7892.82 1.49972 10.5705 0.00605819
0.452453 0.214261 7892.81 1.4999 10.5641 0.00201673
0.944155 0.207559 7887.01 0.575489 14.1382 0.00605631
0.452448 0.214234 7892.82 1.49996 10.563 0.0108758
0.638605 0.222044 7395.44 1.1099 8.36704 0.00459353
0.450561 0.214405 7892.86 1.49681 10.5893 0.000809382
0.451878 0.214144 7892.87 1.49285 10.6343 0.00258012
0.303551 0.206437 7901.43 0.283181 38.5836 0.00699446
0.455155 0.216045 7893.27 1.35024 11.6321 0.00290779
0.525364 0.816752 7505.33 0.357014 353.08 0.00810316
0.258541 0.216787 7898.76 1.18887 8.44328 0.0024678
0.370251 0.209642 7893.79 0.616858 22.0574 0.00198381
0.0108376 0.206975 7747.62 0.922364 345.462 0.0123675
0.451913 0.214286 7892.84 1.49946 10.5656 0.0123696
0.833799 0.696012 7492.49 0.422578 34.1713 0.00691736
0.451949 0.21425 7892.83 1.49987 10.5633 0.00438748
0.949395 0.580856 7636.29 1.41346 197.331 0.0144993
0.452211 0.214091 7892.83 1.49776 10.5862 0.0110189
0.163621 0.206379 7895.15 0.891248 27.4417 0.000196443
0.45335 0.214216 7892.82 1.49982 10.5564 0.00209616
0.450457 0.214205 7893 1.49763 10.5691 0.0272184
0.452575 0.214252 7892.82 1.49999 10.5593 0.00635222
0.457097 0.214053 7892.6 1.47931 10.7449 0.00460094
0.450059 0.214325 7893.11 1.46582 10.2521 0.0085559
0.955915 0.21997 7885.6 1.49989 6.28029 0.00456153
0.452512 0.214264 7892.82 1.49986 10.5553 0.0314978
0.780375 0.229903 7886.21 1.08046 10.4828 0.00456963
0.452183 0.214289 7892.82 1.49993 10.5634 0.00372213
0.83305 0.221982 7886.39 1.40568 7.93767 0.00162132
0.452231 0.214238 7892.82 1.49996 10.564 0.00598088
0.991055 0.221456 7885.51 0.751355 9.66677 0.022693
0.452515 0.214234 7892.82 1.49999 10.5615 0.0356725
0.450354 0.214055 7892.73 1.49571 10.5698 0.00714368
0.453806 0.212575 7893.32 1.05238 13.851 0.0106884
0.869825 0.212886 7887.66 0.77298 12.7025 0.00242015
0.447145 0.211692 7891.83 1.10733 13.5836 0.00176021
0.510102 0.216028 7894.04 1.34871 11.1819 0.0136042
0.452576 0.214219 7892.81 1.49998 10.5682 0.0109743
0.451767 0.214303 7892.84 1.49964 10.5772 0.0110917
0.437966 0.21471 7893.24 1.47992 10.5171 0.000440062
0.413177 0.213955 7893.6 1.41092 11.3896 0.0192479
0.678254 0.243448 7884.71 1.37087 5.42942 0.000462259
0.4507 0.212151 7892.62 1.38319 11.4718 0.0081822
0.0700745 0.220408 7284.21 0.0386909 39.2887 0.0309118
0.0976997 0.306764 7761.26 0.561663 284.905 0.00534079
0.927884 0.221734 7885.87 0.950407 8.67452 0.00641149
0.452614 0.21422 7892.81 1.49999 10.5629 0.00568087
0.452396 0.214208 7892.82 1.49999 10.5589 0.0026188
0.101435 0.315992 7256.7 0.83999 41.5011 0.000403172
0.934501 0.217513 7885.64 1.30623 7.25448 0.00763604
0.447142 0.214191 7892.89 1.46123 10.76 0.00387598
0.35658 0.166507 7171.75 1.08693 273.998 0.000560007
0.453187 0.214503 7892.89 1.47314 10.7048 0.0125206
0.452236 0.214199 7892.83 1.49976 10.5585 0.010166
0.214728 0.192715 7884.09 0.361415 67.9948 0.0311825
0.0407827 0.182664 7644.09 1.25972 194.577 0.00413875
0.0408413 0.209699 7207.1 0.899968 181.903 0.000784541
0.137456 0.156574 7316.47 0.123354 105.562 0.00911133
0.094884 0.210454 7103.97 0.210729 90.0376 0.0230041
0.10391 0.598353 7845.1 0.62418 39.7942 0.0101617
0.452294 0.214138 7892.77 1.49725 10.6039 0.00439684
0.0363438 0.207158 7261.68 0.874073 249.56 0.00709393
0.934596 0.237935 7889.93 0.625737 8.99887 0.0209588
0.342633 0.232479 7233.99 0.0497071 32.0025 0.000869458
0.442957 0.214254 7893.17 1.49136 10.6736 0.00628496
0.757122 0.214101 7886.09 1.1036 9.82412 0.00227728
0.912169 0.219283 7885.61 1.20316 7.72887 0.00124426
0.450401 0.209633 7894 1.48155 10.9999 0.0118014
0.87796 0.217569 7885.53 1.15378 8.07785 0.0253322
0.449207 0.214458 7892.69 1.35445 11.5596 0.00177427
0.452432 0.214213 7892.82 1.49964 10.5746 0.0114656
0.451948 0.214324 7892.82 1.49999 10.5689 0.00075256
0.452405 0.214244 7892.82 1.49996 10.5624 0.0154755
0.452318 0.21427 7892.82 1.49999 10.556 0.000206448
0.454486 0.214401 7892.88 1.4971 10.4625 0.00432217
0.403245 0.231327 7889.51 0.733247 12.4281 0.0140233
0.480198 0.210827 7894.48 0.894136 14.0312 0.0237177
0.976664 0.215287 7885.99 0.872946 9.29212 0.000843624
0.452363 0.214358 7892.81 1.49972 10.5906 0.0308699
0.452175 0.214291 7892.84 1.49988 10.561 0.0146228
0.45111 0.214297 7892.84 1.49995 10.5717 0.00635494
0.450787 0.214294 7892.87 1.49891 10.6138 0.00169757
0.45235 0.214231 7892.82 1.5 10.5646 0.0216862
0.409061 0.22208 7336.66 0.650639 65.6212 0.0124729
0.432943 0.215608 7893 1.48874 11.0725 0.00821075
0.450204 0.21237 7892.71 1.46378 10.8936 0.0131669
0.450689 0.213821 7892.87 1.49164 10.7041 0.00215101
0.46433 0.214111 7892.84 1.40452 10.766 0.00391034
0.451931 0.215603 7892.63 1.37121 11.3221 0.00850809
0.452619 0.214243 7892.78 1.4998 10.5562 0.00441528
0.452828 0.214377 7892.8 1.49983 10.5417 0.000159752
0.985139 0.218793 7885.47 0.999743 8.2246 0.00387804
0.617825 0.22093 7742.69 1.31234 64.9176 0.018292
0.451982 0.214269 7892.84 1.49963 10.551 0.0135815
0.125092 0.233775 7744.81 0.0415648 267.681 0.0279625
0.846952 0.223922 7884.28 1.40592 7.64185 0.00269613
0.948158 0.219167 7885.74 1.01299 8.7122 0.00272348
0.434635 0.213444 7893.04 1.47715 10.8421 0.00770734
0.536549 0.381237 7856.63 0.746979 10.1145 0.0481151
0.0599184 0.235278 7358.49 1.26694 5.83738 0.000974128
0.448031 0.21416 7892.97 1.49701 10.6126 0.0105651
0.861987 0.219886 7885.26 1.46337 6.68528 9.11369e-05
0.452461 0.214273 7892.81 1.49932 10.5634 0.00411773
0.42043 0.207489 7896.24 0.472975 20.4003 0.000257169
0.452207 0.214281 7892.81 1.4999 10.5636 0.000836465
0.989609 0.218881 7885.61 1.38648 6.34512 0.0025507
0.483744 0.393407 7533.89 0.606966 154.653 0.0109345
0.24439 0.11103 7199.87 0.365641 33.1614 0.000547879
0.906048 0.216142 7885.34 1.27737 7.86248 0.00520424
0.450866 0.214068 7892.83 1.49099 10.6446 0.00605332
0.451675 0.214256 7892.84 1.49993 10.5708 0.016059
0.452946 0.214265 7892.81 1.49997 10.5509 0.00203306
0.0195299 0.208511 7119.83 0.726443 339.711 0.000145988
0.452525 0.215796 7892.22 1.43068 11.0369 0.00260142
0.0842207 0.235526 7918.72 1.09001 18.8949 0.013174
0.456391 0.213929 7892.82 1.49845 10.5249 0.011657
0.562131 0.203799 7897.3 0.133014 61.47 0.0234622
0.602056 0.212145 7893.92 0.511316 21.6465 0.00472611
0.451588 0.214311 7892.84 1.49997 10.5745 0.00270063
0.450847 0.214521 7893.55 1.10819 13.619 0.0181317
0.0226147 0.227233 7669.89 0.380019 213.122 0.00772173
0.452805 0.214678 7892.99 1.42354 10.7248 0.00363093
0.452767 0.214231 7892.82 1.49995 10.5557 0.00233245
0.454453 0.214201 7892.65 1.49602 10.56 0.00928161
0.39678 0.214633 7899.35 1.15539 12.041 0.00528844
0.0687023 0.197681 7082.99 1.02394 320.666 0.00897369
0.440485 0.213503 7893.38 1.43794 11.3783 0.00148961
0.452467 0.214236 7892.81 1.49995 10.5672 0.00250159
0.458775 0.213615 7892.87 1.49728 10.469 0.00531701
0.41068 0.203499 7898.97 0.227526 37.9735 0.00665737
0.45255 0.214345 7892.85 1.49968 10.5468 0.01008
0.45243 0.214248 7892.82 1.49996 10.5629 0.0111226
0.454736 0.214155 7892.81 1.49492 10.6082 0.0123864
0.452757 0.214061 7892.79 1.49979 10.5723 0.0167583
0.451911 0.214196 7892.81 1.49967 10.5763 0.00164775
0.451431 0.214371 7892.79 1.49765 10.5957 0.0160923
0.451947 0.214013 7892.9 1.49986 10.5403 0.00394866
0.451059 0.214014 7893.24 1.43607 10.7362 0.00385506
0.449594 0.2141 7892.79 1.48648 10.6874 0.0119162
0.4598 0.213931 7892.68 1.4961 10.4854 0.0219748
0.453074 0.214073 7892.85 1.49888 10.5734 0.00142226
0.452754 0.214469 7892.91 1.49973 10.5079 0.00990971
0.454936 0.213926 7892.82 1.46155 10.9132 0.00682217
0.458056 0.213775 7892.61 1.49849 10.755 0.00368561
0.551937 0.171689 7891.99 0.0501118 199.188 0.00203887
0.674825 0.226696 7891.22 0.259744 34.2718 0.0108542
0.927119 0.228972 7890.7 0.0995539 9.40851 0.00953043
0.459355 0.216262 7892.35 1.47697 10.4386 0.0159472
0.466363 0.211039 7892.69 0.761794 15.5501 0.0114676
0.0539242 0.198112 7254.18 0.357275 95.7674 0.000457537
0.452712 0.214229 7892.82 1.49992 10.5632 0.00312493
0.418469 0.217278 7894.03 1.48967 10.9765 0.0101479
0.16858 0.180478 7911.19 0.147168 148.199 0.000731588
0.116226 0.222486 7093.02 0.850112 17.3607 0.000547065
0.510841 0.218406 7891.26 1.21943 11.5294 0.0169281
0.578602 0.217641 7887.46 1.40917 9.41604 0.00230879
0.444948 0.213476 7892.91 1.45844 10.8287 0.00194898
0.459056 0.214426 7892.61 1.35317 11.1302 0.0139844
0.815757 0.222123 7891.74 1.09376 8.90945 0.00561483
0.475489 0.216432 7892.41 1.10378 12.7293 0.0124013
0.452732 0.214263 7892.82 1.49999 10.5604 0.000337471
0.809673 0.908647 7745.39 0.712129 258.352 0.00853751
0.508656 0.214867 7893.38 1.08874 16.1014 0.00534627
0.143794 0.194646 7123.83 0.703302 29.8027 0.0122685
0.424099 0.212913 7893.39 1.48991 11.1553 0.0139732
0.190991 0.166217 7165.91 0.00636783 207.509 0.00166454
0.450327 0.214305 7892.95 1.4904 10.6009 0.000580707
0.966568 0.217414 7885.56 1.10753 7.90253 0.0147248
0.165984 0.267136 7466.41 0.0379295 75.5632 0.00458947
0.00446733 0.238707 7103.39 0.526549 0.53987 0.0117894
0.456426 0.214535 7892.68 1.49995 10.514 0.00212426
0.454408 0.214509 7892.8 1.47754 10.6459 0.0157795
0.759994 0.21925 7886.26 1.10326 10.2501 0.00503897
0.452107 0.214231 7892.83 1.49996 10.564 0.0455314
0.4354 0.227394 7894.67 0.131666 46.5112 0.032368
0.452382 0.214222 7892.81 1.49978 10.5581 0.00626631
0.427805 0.21676 7894.18 1.46265 10.8343 0.0149774
0.686473 0.207721 7887.11 0.957898 11.5824 0.0157376
0.00339843 0.197248 7607.38 0.116367 212.038 0.00182756
0.0564881 0.194821 7270.06 1.37451 260.524 0.000466097
0.41463 0.383256 7793.31 0.12444 231.499 0.00597785
0.4531 0.214246 7892.81 1.49978 10.5441 0.00764889
0.452073 0.214212 7892.82 1.49991 10.5718 0.00944261
0.45241 0.214269 7892.82 1.49995 10.5602 0.00204773
0.0260691 0.271578 7782.09 0.348517 280.228 0.00802681
0.452761 0.214161 7892.8 1.49972 10.5538 0.014808
0.459963 0.221261 7893.21 1.39154 10.7694 0.0118232
0.419906 0.220657 7897.15 0.322479 27.9367 0.00952244
0.452195 0.214349 7892.88 1.49236 10.561 0.0120619
0.448582 0.214621 7892.82 1.49741 10.6009 0.0014577
